system:index,DEM,Green,Green_contrast,Green_corr,Green_diss,NDRE,NDVI,NDWI,Near-Infrared,Near-Infrared_contrast,Near-Infrared_corr,Near-Infrared_diss,OSAVI,RGVI,Red,Red-Edge,Red-Edge_contrast,Red-Edge_corr,Red-Edge_diss,Red_contrast,Red_corr,Red_diss,label,name,random,.geo
0000000000000000000a,-31.73722,14978,1723079.2083333335,-0.09081684212882785,784.9583333333333,0.08523788303136826,0.032270342,-0.23940587,24407,1716642.3124999998,-0.02190226784749101,1101.7291666666665,0.032270234240452576,-0.20874825,22881,20573,1.5764037083333332E7,-0.21387744883004495,3096.583333333333,796850.4583333334,-0.018634586357198286,749.0416666666665,0,Unvegetated,0.07802225484085767,"{""type"":""Point"",""coordinates"":[-121.75921006765614,36.812117664924564]}"
0000000000000000000b,-31.7536,14971,849038.7916666666,-0.005131348583902046,582.7083333333333,0.10435119271278381,0.08058646,-0.26352814,25685,2333837.625,0.005598081232630336,1250.8749999999998,0.08058619462354824,-0.18691106,21854,20831,1.76898869375E7,-0.1988227054232339,3020.645833333333,469871.25000000006,-0.17876471872992689,417.3333333333333,0,Unvegetated,0.4580659788791648,"{""type"":""Point"",""coordinates"":[-121.75921006765614,36.812117664924564]}"
0000000000000000000c,-31.749466,14726,78857.35416666667,-0.12100515476814383,210.1875,0.2808699607849121,-0.016489295,-0.22712363,23381,879065.7916666666,-0.06405124900755226,773.7083333333333,-0.016489239088919062,-0.24270397,24165,13127,5.815757504166667E7,-0.1414170155431452,6289.583333333333,1545985.7083333333,-0.07498456857358152,1037.5833333333333,0,Unvegetated,0.9473602277051768,"{""type"":""Point"",""coordinates"":[-121.75921006765614,36.812117664924564]}"
0000000000000000000d,-31.708946,11397,8988038.291666666,-0.06579000168399846,2342.333333333333,0.02123655378818512,-0.021695929,-0.35378334,23876,5466556.291666666,-0.1143953481814521,1750.75,-0.02169585807835749,-0.37261918,24935,22883,2.1694609479166668E7,0.12006875279412893,3486.6875,4597371.458333333,0.1023925123845727,1566.75,0,Unvegetated,0.3423793365013944,"{""type"":""Point"",""coordinates"":[-121.75921006765614,36.812122124025606]}"
0000000000000000000e,-31.708996,16000,1.0167757708333332E7,0.14431378301368425,2442.0416666666665,0.13667060434818268,0.12565415,-0.30117273,29791,1.6774651791666668E7,0.046900953472807,3305.0833333333335,0.1256537736939829,-0.18242207,23140,22627,5871613.270833333,0.02715107897802279,1701.3958333333333,2106607.0416666665,0.24047238877352908,1256.75,0,Unvegetated,0.25731559348618604,"{""type"":""Point"",""coordinates"":[-121.75921006765614,36.812122124025606]}"
0000000000000000000f,-31.72089,9094,1.1083250958333334E7,-0.11387385404375802,2634.1666666666665,0.005072070751339197,-0.078573436,-0.4016318,21302,2541283.104166667,-0.19088672462251982,1260.3541666666665,-0.07857316496082371,-0.46551472,24935,21087,8814145.666666668,-0.13276836144293802,1711.9999999999998,1057246.9375,-0.24781895848825536,716.5208333333333,0,Unvegetated,0.6169001487856756,"{""type"":""Point"",""coordinates"":[-121.75921006765614,36.812122124025606]}"
00000000000000000010,-31.71538,14726,1.0384828958333332E7,-0.38147855637275685,2766.0416666666665,0.2694106996059418,-0.026251059,-0.2423728,24148,3141741.5625,-0.1739119130013848,1305.1875,-0.0262509738264484,-0.2669255,25450,13898,3.366828902083333E7,-0.21243942752721678,4717.520833333334,891436.625,-0.17471135824802264,683.3333333333333,0,Unvegetated,0.4897242509699101,"{""type"":""Point"",""coordinates"":[-121.75921006765614,36.812122124025606]}"
00000000000000000011,-31.713263,18315,1.0909046125E7,-0.06835124467491216,2240.5,0.17023538053035736,0.1005427,-0.2545636,30824,1.3743324458333334E7,-0.17035692221244264,2727.75,0.10054241490312794,-0.15806651,25192,21856,615083.2291666666,0.20905701772891908,626.4791666666666,750297.8333333333,0.014016253770017958,572.2916666666666,0,Unvegetated,0.15081749958900148,"{""type"":""Point"",""coordinates"":[-121.75921006765614,36.812122124025606]}"
00000000000000000012,-31.718878,15491,3203144.6875,-0.05352020490100033,1414.5625,-0.053930409252643585,0.010072759,-0.23330858,24919,1.15875934375E7,-0.08907730876944392,2862.5625,0.010072726299908635,-0.22376168,24422,27760,1.1339065145833332E7,-0.1727144042631543,2571.2708333333335,2553773.6666666665,0.21440982894775049,1261.4166666666665,0,Unvegetated,0.8996308500686829,"{""type"":""Point"",""coordinates"":[-121.75920560855509,36.812122124025606]}"
00000000000000000013,-31.737564,15234,6629171.645833333,0.04317885482462692,2105.0625,0.091445691883564,0.032225322,-0.23142122,24408,1.0243730958333334E7,0.06182270134117003,2598.75,0.03222521449644085,-0.20069258,22884,20318,3600584.8541666665,-0.30122488934355013,1583.1458333333335,607491.125,-0.019876396491692386,646.7083333333333,0,Unvegetated,0.5881564286600149,"{""type"":""Point"",""coordinates"":[-121.75920560855509,36.812122124025606]}"
00000000000000000014,-31.722998,19073,5409897.520833334,-0.16971609722011727,1988.8124999999998,0.14792613685131073,0.12118843,-0.23561238,30831,1.2861032270833334E7,-0.1547697708571846,3105.9375,0.1211880758933734,-0.11778718,24166,22885,7276462.145833333,-0.13328498258287425,1833.9791666666665,1614248.3541666665,0.17180044611166784,1042.2708333333333,0,Unvegetated,0.900763231426748,"{""type"":""Point"",""coordinates"":[-121.75920560855509,36.812122124025606]}"
00000000000000000015,-31.728165,15998,3157055.166666667,0.17515867780840683,1349.125,0.0903870165348053,0.0846321,-0.24180095,26202,7976887.8125,0.13625994404600794,2205.7291666666665,0.0846318215649084,-0.16045237,22113,21858,5864291.958333332,-0.4022560926907219,1625.583333333333,1496402.9166666665,-0.06936300932947087,903.5833333333334,0,Unvegetated,0.23512748151758012,"{""type"":""Point"",""coordinates"":[-121.75920560855509,36.812122124025606]}"
00000000000000000016,-31.717173,8825,3.8517904854166664E7,-0.32546079883882234,5302.395833333334,-0.007006534840911627,-0.012944377,-0.4091259,21046,2.180367964583333E7,-0.35214384385461683,4001.854166666667,-0.012944328133090204,-0.41984683,21598,21343,3.74472781875E7,-0.28806690517752015,4621.8125,245805.2916666667,-0.09178613968250593,401.29166666666663,0,Unvegetated,0.647514015814277,"{""type"":""Point"",""coordinates"":[-121.75921006765614,36.8121132058235]}"
00000000000000000017,-31.725784,17016,2.3850793354166664E7,0.12065515835725332,3782.520833333333,0.13942056894302368,0.12725316,-0.23093264,27235,1.4534891104166668E7,0.05170509473150398,3119.8958333333335,0.12725273979349833,-0.10681854,21086,20570,2000634.375,-0.37354887090988004,1140.2083333333333,377069.2916666666,0.07820112147530356,497.1666666666667,0,Unvegetated,0.05407359657084965,"{""type"":""Point"",""coordinates"":[-121.75921006765614,36.8121132058235]}"
00000000000000000018,-31.726984,9332,3.61179023125E7,-0.2105607506597139,4918.145833333333,0.005021190270781517,0.041956205,-0.40081543,21817,2.42186815625E7,-0.29081873635170463,4218.9375,0.04195604477476505,-0.36499727,20060,21599,1.1043392395833334E7,-0.058118043696714396,2471.2291666666665,602106.125,-0.0051076052412842715,625.7083333333333,0,Unvegetated,0.6861144350087619,"{""type"":""Point"",""coordinates"":[-121.75921006765614,36.8121132058235]}"
00000000000000000019,-31.7191,16516,636199.625,-0.18097928412329928,553.2916666666666,0.07732010632753372,0.05548642,-0.23595402,26717,1042073.4791666665,-0.03989415492996542,754.3958333333333,0.05548624438915353,-0.18286167,23908,22882,8634927.0625,0.0031815201404791493,1609.5208333333333,859355.7708333333,-0.018086742759576085,609.7708333333333,0,Unvegetated,0.38709426293132587,"{""type"":""Point"",""coordinates"":[-121.75921452675722,36.8121132058235]}"
0000000000000000001a,-31.715466,16766,1080443.7916666665,-0.10584199169994639,685.1666666666666,0.130452498793602,0.11866935,-0.24662428,27743,654157.8541666667,-0.328285774052411,621.8958333333333,0.11866897203557407,-0.13181265,21857,21340,3.2970024479166668E7,-0.024651472091490684,4734.1875,750256.4791666665,-0.17107820714604371,732.4791666666665,0,Unvegetated,0.47143206072536914,"{""type"":""Point"",""coordinates"":[-121.75921452675722,36.8121132058235]}"
0000000000000000001b,-31.706991,16518,1401281.0416666665,0.03407946606518031,657.7916666666666,-0.014173741452395916,0.075731836,-0.24485691,27230,344305.9791666666,-0.02100405005525383,488.64583333333326,0.07573159805128415,-0.17232049,23396,28013,1.6301687250000002E7,-0.22766998328458832,3363.375,648997.5208333333,-0.0945634262987111,625.7708333333333,0,Unvegetated,0.684137829347363,"{""type"":""Point"",""coordinates"":[-121.75921452675722,36.8121132058235]}"
0000000000000000001c,-31.72161,13435,9149949.041666666,-0.24190440965995064,2340.9583333333335,0.06119582802057266,0.083522834,-0.32622868,26445,7730582.791666666,-0.1009299938290671,1809.9166666666665,0.08352255826092798,-0.24950424,22368,23395,1.3950496124999998E7,-0.061419132652711456,2539.833333333333,609049.5416666666,0.053344617493024674,599.0,0,Unvegetated,0.5640990215409885,"{""type"":""Point"",""coordinates"":[-121.75921452675722,36.8121132058235]}"
0000000000000000001d,-31.711493,16519,877565.6041666666,0.011027062426683602,701.6875,0.05068593844771385,0.056053318,-0.2313169,26461,1888022.25,-0.046257095670485526,1027.4583333333333,0.05605314053234719,-0.1775659,23652,23908,849713.8333333334,-0.27653381847329545,732.875,995175.7708333334,0.17566803361354733,775.1875,0,Unvegetated,0.3693712886752595,"{""type"":""Point"",""coordinates"":[-121.75921452675722,36.8121132058235]}"
0000000000000000001e,-31.710678,14727,1548198.3958333333,-0.11457922416065883,987.3125,0.08723549544811249,0.016010717,-0.23731841,23892,4236090.916666666,-0.13015669587010079,1620.875,0.016010661867578855,-0.2221518,23139,20058,7491395.291666666,-0.23939497660712464,1871.5833333333333,355997.2083333334,0.07557633276219053,455.16666666666663,0,Unvegetated,0.9500345260628669,"{""type"":""Point"",""coordinates"":[-121.75921452675722,36.8121132058235]}"
0000000000000000001f,-31.71272,15241,1526600.6666666665,-0.15207393695729682,972.6249999999999,0.037481069564819336,0.02090405,-0.23611668,24663,3926438.1458333335,-0.17681468401335843,1556.8125,0.020903979124168807,-0.21628015,23653,22881,2028986.7708333335,0.09744293753809483,1133.8958333333333,682010.5625,-0.01831581086240658,625.3958333333334,0,Unvegetated,0.7213354581854006,"{""type"":""Point"",""coordinates"":[-121.75921452675722,36.8121132058235]}"
00000000000000000020,-31.705795,14974,450552.25,-0.061646206136259235,441.3333333333333,0.03184100240468979,0.060323328,-0.2444052,24661,1046317.3958333334,0.03589603699444212,694.6874999999999,0.060323122114981115,-0.18683647,21855,23139,3589541.104166666,-0.1221996887637361,1031.8541666666665,2309315.8125,-0.01855864041682001,1128.1458333333333,0,Unvegetated,0.3896191319819483,"{""type"":""Point"",""coordinates"":[-121.75921452675722,36.8121132058235]}"
00000000000000000021,-31.727436,17272,2629422.8541666665,-0.16062552069917432,1156.5208333333333,0.3244546353816986,0.11876777,-0.23266248,27746,7682182.6875,-0.07391311658755237,1809.2291666666665,0.11876738366602715,-0.11713139,21855,14152,5.6375518166666664E7,-0.4359834681351241,6585.208333333333,374413.99999999994,0.0732368105682446,518.6666666666667,0,Unvegetated,0.5397062495036452,"{""type"":""Point"",""coordinates"":[-121.75921452675722,36.8121132058235]}"
00000000000000000022,-31.76052,13454,1366313.5833333333,-0.4509612877132593,1012.5416666666665,0.040387723594903946,-0.0684351,-0.25905937,22862,946196.3958333333,-0.420525284236662,858.9375,-0.0684348766460839,-0.32178953,26221,21087,1550667.4791666665,-0.2193602516379653,1090.7291666666665,5073286.229166666,0.20449334163825,2004.4791666666667,0,Unvegetated,0.9476143479134606,"{""type"":""Point"",""coordinates"":[-121.75920560855509,36.81212658312666]}"
00000000000000000023,-31.607807,16782,3908985.875,-0.1966889732027601,1323.5,0.008342498913407326,0.12576751,-0.27937135,29794,1.3464975125E7,-0.2473350050477624,2503.25,0.12576712847404062,-0.15919738,23137,29301,1.7080042708333336E7,-0.16159199499900698,3337.208333333333,2945867.333333333,-0.2906980895192406,1379.7916666666665,0,Unvegetated,0.4622258072831996,"{""type"":""Point"",""coordinates"":[-121.75391265560464,36.81065953888008]}"
00000000000000000024,-31.59291,14987,7857888.270833334,-0.1915376557296459,2347.354166666667,0.09689264744520187,0.10826125,-0.29419798,27481,2.0831935791666664E7,-0.17657864333993864,3816.5833333333335,0.10826089726889755,-0.19205369,22112,22626,1.1715994354166666E7,-0.33419030233091757,2519.7708333333335,649370.4375,-0.2190626558809275,668.4375,0,Unvegetated,0.010925166861015412,"{""type"":""Point"",""coordinates"":[-121.75391265560464,36.81065953888008]}"
00000000000000000025,-31.593662,17034,804344.7291666667,0.03709935023742773,648.2291666666666,0.11495285481214523,0.13127172,-0.27251762,29796,1788719.5833333333,-0.08932157826721253,867.7083333333334,0.13127131379140408,-0.14648628,22881,23652,3171362.291666666,-0.10955131287053638,1043.125,1700506.1249999998,0.03277613586666902,877.25,0,Unvegetated,0.020466978161810978,"{""type"":""Point"",""coordinates"":[-121.75391265560464,36.81065953888008]}"
00000000000000000026,-31.606403,17030,3953421.25,-0.33943077854236625,1703.1666666666665,0.13156010210514069,0.17594095,-0.28822201,30822,1.0626460416666668E7,-0.301061210098302,2751.1666666666665,0.1759404026923479,-0.11827901,21599,23655,1.5271605145833332E7,-0.4319177600045249,3053.6041666666665,1974737.4375000002,-0.09454204527228482,1155.1458333333335,0,Unvegetated,0.1626128005987022,"{""type"":""Point"",""coordinates"":[-121.75391265560464,36.81065953888008]}"
00000000000000000027,-31.597626,15487,3075747.5,-0.21275610768187606,1244.625,0.10720843076705933,0.14841647,-0.2834571,27740,9490466.229166666,-0.24818338442279192,2044.3125,0.14841598537450507,-0.14097124,20570,22368,1.0644751666666668E7,-0.08664465877837199,2439.5416666666665,2891521.8541666665,-0.05749530232332355,1358.5625,0,Unvegetated,0.9236788287834949,"{""type"":""Point"",""coordinates"":[-121.75391265560464,36.81065953888008]}"
00000000000000000028,-31.589825,14986,9507024.958333334,-0.37763037081870526,2631.583333333333,0.09689264744520187,0.10826125,-0.29422846,27481,2.5787746458333336E7,-0.38950148510694377,4276.541666666667,0.10826089726889755,-0.19208583,22112,22626,2448794.1041666665,-0.12451004601591191,1284.3541666666667,1365015.4583333333,-0.3335765088603556,983.9583333333333,0,Unvegetated,0.7420499026136493,"{""type"":""Point"",""coordinates"":[-121.75391265560464,36.81065953888008]}"
00000000000000000029,-31.583841,13714,6081452.124999999,-0.004128592960000607,1925.25,0.0048061260022223,0.03742641,-0.28543144,24670,1.77742115E7,0.03790382370800262,3349.083333333333,0.037426282838409285,-0.25068298,22890,24434,6277126.5,-0.10312754272600554,1690.2499999999998,2628954.8958333335,0.11276121383929695,1240.5625,0,Unvegetated,0.6160125859038713,"{""type"":""Point"",""coordinates"":[-121.75388590099834,36.81065953888008]}"
0000000000000000002a,-31.611444,17812,1167390.8333333333,-0.1955088400398486,812.3333333333333,0.13314680755138397,0.117711574,-0.2789102,31591,3654070.7083333335,-0.22141315212164206,1300.875,0.11771124338736658,-0.16667056,24937,24167,2516963.6666666665,-0.320067191976631,1416.5833333333333,604412.9791666666,-0.3397482069349818,652.9791666666666,0,Unvegetated,0.8477728799762979,"{""type"":""Point"",""coordinates"":[-121.75391711470571,36.81065953888008]}"
0000000000000000002b,-31.6131,17298,680096.3124999999,0.20236820164756933,655.3125,0.11986017227172852,0.11469823,-0.28480765,31075,1465468.8125,0.16833840571600844,958.8541666666666,0.11469790419397953,-0.17585401,24680,24423,3096477.708333333,-0.14588406243819396,1491.5833333333335,1450809.9374999998,-0.19205312896684976,984.7291666666666,0,Unvegetated,0.9114831285423748,"{""type"":""Point"",""coordinates"":[-121.75391711470571,36.81065953888008]}"
0000000000000000002c,-31.59777,17030,1173052.6041666665,-0.19414030612542776,871.9791666666667,0.10333559662103653,0.14661273,-0.2765659,30051,1550900.3958333333,-0.20187735154482228,975.2708333333333,0.14661229261562433,-0.13544522,22366,24422,1.3199418770833334E7,-0.1903858578642198,2764.520833333333,666773.625,-0.17393142246901583,658.375,0,Unvegetated,0.7323750608675329,"{""type"":""Point"",""coordinates"":[-121.75391711470571,36.81065507977903]}"
0000000000000000002d,-31.60774,18071,4513404.354166666,-0.026252818012175348,1683.145833333333,0.11946726590394974,0.10969755,-0.28335184,32361,1.5402615270833332E7,0.017194502963691054,3123.1458333333335,0.10969725067622062,-0.17922515,25963,25454,1.1038530041666666E7,-0.23907941098057706,2903.4999999999995,1.4444174041666664E7,0.12637969454250264,2968.041666666666,0,Unvegetated,0.6762940019552813,"{""type"":""Point"",""coordinates"":[-121.75390819650356,36.81065953888008]}"
0000000000000000002e,-31.619553,16013,2837755.729166667,-0.1406346293185662,876.6041666666667,0.09753352403640747,0.11950812,-0.28483063,28768,8220280.375,-0.14364247374739403,1759.4166666666665,0.11950774173563689,-0.17114832,22626,23655,701757.4583333333,-0.057473848143578386,615.5833333333333,2432954.5416666665,0.12909689528659454,1117.3333333333333,0,Unvegetated,0.3573690653657007,"{""type"":""Point"",""coordinates"":[-121.75390819650356,36.81065953888008]}"
0000000000000000002f,-31.598328,16523,1774884.0625,0.10637839971044058,1051.3958333333335,0.1652490198612213,0.14233136,-0.28655627,29796,4385778.958333334,0.15702123878547253,1652.7083333333333,0.1423309223657182,-0.15035738,22371,21345,5044025.25,-0.1654147477646511,1737.625,1405660.8333333333,-0.06807076725200423,881.875,0,Unvegetated,0.7998861544153628,"{""type"":""Point"",""coordinates"":[-121.75390819650356,36.81065953888008]}"
00000000000000000030,-31.618156,16021,3373417.5,-0.28160206341991995,1262.25,0.08031520992517471,0.053807963,-0.26353773,27487,1.3940328874999998E7,-0.32984890416146684,2920.625,0.053807797855969154,-0.21274662,24680,23400,5115706.5625,-0.06556383531338765,1855.6041666666665,8190889.729166668,0.04999767383384126,2246.2291666666665,0,Unvegetated,0.813969245163939,"{""type"":""Point"",""coordinates"":[-121.75390819650356,36.81065953888008]}"
00000000000000000031,-31.605604,16768,1169218.2708333333,-0.3382925217005943,902.8541666666666,0.16360469162464142,0.19943327,-0.2837402,30053,6052552.541666665,-0.2921246057371399,1951.9999999999998,0.19943263271828632,-0.08936378,20059,21602,8987039.375,-0.34794272795617137,2604.583333333333,1.0739996229166666E7,0.1546052286001323,2465.395833333333,0,Unvegetated,0.585102567085556,"{""type"":""Point"",""coordinates"":[-121.75390819650356,36.81065953888008]}"
00000000000000000032,-31.606504,46747,5.0822517918750006E8,-0.27926095009443946,17773.0625,0.8906452059745789,0.05690786,0.24204905,28527,9667817.8125,-0.12929905289994728,2460.104166666667,0.05690768950334703,0.29489487,25455,1650,3.113780155416666E8,-0.31460484978427405,14386.5,1625709.2708333333,0.10395801264404422,1080.4375,0,Unvegetated,0.025524909017309638,"{""type"":""Point"",""coordinates"":[-121.75389036009938,36.81065953888008]}"
00000000000000000033,-31.600153,19084,3305171.8333333335,-0.16262470901476095,1384.0,0.3093186616897583,0.21246397,-0.27632627,33658,8243695.041666666,-0.24944053112996156,2305.875,0.21246336465889146,-0.06784546,21862,17755,2.41442905E7,-0.2663784977531807,3610.3749999999995,2427788.875,-0.07148928069654861,1240.2083333333333,0,Unvegetated,0.7338911712119274,"{""type"":""Point"",""coordinates"":[-121.75389036009938,36.81065953888008]}"
00000000000000000034,-31.606508,15771,1871901.8125,-0.18002224488089935,1097.6041666666665,0.16689378023147583,0.069408,-0.3039391,29544,2340855.291666667,-0.21696914855917498,1216.2916666666665,0.06940779495688572,-0.23958534,25709,21093,3091019.6875,-0.02578489631749617,1454.8958333333335,2605998.0625,-0.36660241700934715,1320.2291666666665,0,Unvegetated,0.8173694359756337,"{""type"":""Point"",""coordinates"":[-121.75389036009938,36.81065953888008]}"
00000000000000000035,-31.594194,17557,672612.5208333333,-0.05895781980111336,564.9791666666666,0.09961625188589096,0.1304427,-0.27818775,31090,2516933.9999999995,-0.172229169688507,1133.5833333333333,0.13044230759441477,-0.15330826,23915,25457,1.9792921791666668E7,-0.2858510129149072,3294.666666666667,2763181.770833333,-0.12471009187428746,1330.9375,0,Unvegetated,0.5269418268341566,"{""type"":""Point"",""coordinates"":[-121.75389036009938,36.81065953888008]}"
00000000000000000036,-31.603273,17047,2516548.2083333335,-0.13325798117862447,1259.5,0.12325163185596466,0.10753494,-0.2801554,30316,7228110.979166666,-0.06444663813236072,1957.0625,0.10753462041210583,-0.17798245,24429,23663,9563425.875000002,-0.14677548142271926,2438.666666666667,878255.875,0.014119373246994912,774.8333333333334,0,Unvegetated,0.7266687994505201,"{""type"":""Point"",""coordinates"":[-121.75389036009938,36.81065953888008]}"
00000000000000000037,-31.599812,17025,2254422.583333333,-0.26179786925970716,1247.2083333333333,0.05224708467721939,0.2054516,-0.28838637,30824,7291443.541666666,-0.27825307708479236,2310.541666666667,0.20545095183605533,-0.08815811,20317,27763,1.5988017229166664E7,-0.3291465279059379,2929.6874999999995,5507327.833333334,-0.10483165107139436,1931.25,0,Unvegetated,0.8550132420882125,"{""type"":""Point"",""coordinates"":[-121.75390373740251,36.810659538880074]}"
00000000000000000038,-31.610462,14212,5765249.375,0.042896914488507874,1911.2083333333333,0.07780639082193375,0.13341223,-0.330633,28252,8823900.5625,0.09395320909971253,2014.1875,0.13341180378535683,-0.20632173,21601,24173,1569439.0416666665,-0.07982436920660833,855.9999999999999,2205388.125,0.158891939612688,1197.5,0,Unvegetated,0.1334735570112935,"{""type"":""Point"",""coordinates"":[-121.75390373740251,36.810659538880074]}"
00000000000000000039,-31.610138,17548,6416335.229166666,-0.22639903424350427,2054.145833333333,0.1383739560842514,0.15449263,-0.2858393,31595,1.75673733125E7,-0.24327019528806168,3231.3125,0.15449218550170496,-0.1374149,23139,23914,2988126.375,0.05654567660587226,1400.7083333333333,1838475.708333333,-0.044811648441726956,1080.1666666666665,0,Unvegetated,0.01568949124631458,"{""type"":""Point"",""coordinates"":[-121.75390373740251,36.810659538880074]}"
0000000000000000003a,-31.605202,18825,7830950.145833332,-0.17423555297356758,2350.8541666666665,0.12400835007429123,0.2013352,-0.2825155,33650,2.2550701395833332E7,-0.1877052447126019,3863.2708333333335,0.20133463855443193,-0.08607632,22371,26225,7532492.374999999,-0.28846135659631517,2273.6666666666665,2573169.7083333335,0.21336791560910562,1320.8749999999998,0,Unvegetated,0.34666843609977505,"{""type"":""Point"",""coordinates"":[-121.75390373740251,36.810659538880074]}"
0000000000000000003b,-31.60852,15757,2254304.020833333,0.036641267190037435,1264.0625,0.07790027558803558,0.08865686,-0.283968,28255,5766750.020833333,-0.02128727300578137,1936.9791666666665,0.08865658116180576,-0.20035525,23653,24171,4860338.020833332,-0.05464042851649984,1683.9791666666665,3330571.541666667,0.2083424523354943,1449.208333333333,0,Unvegetated,0.7976329443366351,"{""type"":""Point"",""coordinates"":[-121.75390373740251,36.810659538880074]}"
