system:index,Green,Green_contrast,Green_corr,Green_diss,NDRE,NDVI,NDWI,Near-Infrared,Near-Infrared_contrast,Near-Infrared_corr,Near-Infrared_diss,OSAVI,RGVI,Red,Red-Edge,Red-Edge_contrast,Red-Edge_corr,Red-Edge_diss,Red_contrast,Red_corr,Red_diss,label,name,random,.geo
0000000000000000042a,14,1.0416666666666665,0.17199127708871886,0.8333333333333334,-0.47058824,0.18110237,-0.6853933,75,7.104166666666666,-0.040387565011360066,2.145833333333333,0.18087448883296633,-0.57575756,52,27,7.3125,-0.22603642353801673,2.270833333333333,0.4583333333333333,0.059909655561710316,0.4583333333333333,1,Vegetated,0.7660175580472292,"{""type"":""Point"",""coordinates"":[-121.7578812555422,36.81198389189295]}"
00000000000000000476,14,0.375,-3.907985046680551E-14,0.375,-0.41304347,0.09243698,-0.6455696,65,2.520833333333333,0.19456460654262714,1.3541666666666665,0.09231285666330984,-0.5882353,54,27,2.125,0.2877066446856163,1.25,0.625,0.1666666666663635,0.625,1,Vegetated,0.5512885313815682,"{""type"":""Point"",""coordinates"":[-121.7578812555422,36.81198389189295]}"
000000000000000004b3,14,0.0,1.0,0.0,-0.43434343,0.14516129,-0.67058825,71,2.708333333333333,0.36886363636360164,1.375,0.14497422680412372,-0.58208954,53,28,1.2083333333333333,0.2690440153423426,0.875,0.0,1.0,0.0,1,Vegetated,0.6550925375663519,"{""type"":""Point"",""coordinates"":[-121.7578812555422,36.81198389189295]}"
000000000000000004d9,14,0.14583333333333331,0.168831168831167,0.14583333333333331,-0.4090909,0.06896552,-0.6315789,62,1.5625,-0.28578410836485596,0.9375,0.06887052341597796,-0.5882353,54,26,1.1458333333333335,0.1764517886124452,0.8125,0.3125,-0.03015873015863922,0.3125,1,Vegetated,0.34003546468732293,"{""type"":""Point"",""coordinates"":[-121.7578812555422,36.81198389189295]}"
0000000000000000037a,15,0.5208333333333333,0.07424629931024421,0.5208333333333333,-0.45054945,0.13793103,-0.6296296,66,2.9375,0.035737111523836754,1.3958333333333333,0.13774104683195593,-0.53846157,50,25,4.875,0.09550647019895003,1.9166666666666665,0.375,-4.547473508864641E-13,0.375,1,Vegetated,0.5407359494803221,"{""type"":""Point"",""coordinates"":[-121.7578812555422,36.81198389189295]}"
00000000000000000497,15,0.3125,-0.030158730158721087,0.3125,-0.44680852,0.10569106,-0.6385542,68,0.6875,-0.07114624505898787,0.5625,0.1055537512179279,-0.5714286,55,26,0.5208333333333333,-0.19404761904754303,0.5208333333333333,0.7708333333333335,0.40212765957443164,0.6458333333333334,1,Vegetated,0.270227521217522,"{""type"":""Point"",""coordinates"":[-121.7578812555422,36.81198389189295]}"
00000000000000000084,28,2.6041666666666665,0.12747216642576867,1.3125,-0.4868421,-0.15037593,-0.6028369,113,2.625,0.370649863346019,1.375,-0.15028554253080853,-0.6906077,153,39,2.2916666666666665,0.3043616032361044,1.2916666666666665,8.395833333333332,0.2290635130359603,2.4791666666666665,0,Unvegetated,0.8078728420962088,"{""type"":""Point"",""coordinates"":[-121.76052104336586,36.81071750719377]}"
0000000000000000014e,28,2.6041666666666665,0.12747216642576867,1.3125,-0.4868421,-0.15037593,-0.6028369,113,2.625,0.370649863346019,1.375,-0.15028554253080853,-0.6906077,153,39,2.2916666666666665,0.3043616032361044,1.2916666666666665,8.395833333333332,0.2290635130359603,2.4791666666666665,0,Unvegetated,0.5195879875730648,"{""type"":""Point"",""coordinates"":[-121.76052104336586,36.81071750719377]}"
00000000000000000194,28,0.6666666666666666,0.13578828731199624,0.6666666666666666,-0.5125,-0.10701107,-0.62416106,121,13.4375,0.2043046257450431,3.0208333333333335,-0.10694792742292372,-0.6853933,150,39,8.416666666666666,-0.044019378284689006,2.333333333333333,4.208333333333333,0.14011928115499017,1.7083333333333335,0,Unvegetated,0.8452363467181807,"{""type"":""Point"",""coordinates"":[-121.76052104336586,36.81071750719377]}"
0000000000000000001c,30,3.9375,0.14758413391328395,1.5625,-0.4814815,-0.13357401,-0.6,120,8.750000000000002,0.2505052084750827,2.6666666666666665,-0.1334968970991485,-0.6791444,157,42,6.270833333333333,0.2448259698354569,2.1874999999999996,4.020833333333333,0.0444301135943499,1.6875,0,Unvegetated,0.8435155842755008,"{""type"":""Point"",""coordinates"":[-121.76052104336586,36.81071750719377]}"
000000000000000000c0,31,1.0416666666666667,-0.358755760368666,0.8333333333333333,-0.4716981,-0.14285715,-0.5810811,117,8.416666666666668,0.3122121122081761,2.416666666666667,-0.14277346610045394,-0.6684492,156,42,1.0625,-0.1276226619679979,0.8125,1.7916666666666665,0.03623164218945933,1.0833333333333333,0,Unvegetated,0.6319506959157213,"{""type"":""Point"",""coordinates"":[-121.76052104336586,36.81071750719377]}"
00000000000000000186,28,3.0624999999999996,0.1922077922077787,1.3541666666666665,-0.503268,-0.13857678,-0.6083916,115,4.208333333333333,0.2192825250508256,1.8333333333333335,-0.13849378649498426,-0.6888889,152,38,1.4375,0.1981951263866194,0.9791666666666667,4.395833333333333,0.1646978919243685,1.6458333333333335,0,Unvegetated,0.14605088513206355,"{""type"":""Point"",""coordinates"":[-121.7605255024669,36.81071750719377]}"
00000000000000000145,28,1.3958333333333333,0.16275435965167157,0.9791666666666666,-0.47445256,-0.13304721,-0.56589144,101,1.9375,0.11189539329564616,1.1041666666666667,-0.13295591010464916,-0.65,132,36,0.9791666666666666,0.03456221198162018,0.7708333333333333,5.333333333333333,0.21158545183473992,2.0,0,Unvegetated,0.8656122779148989,"{""type"":""Point"",""coordinates"":[-121.7605255024669,36.810708588991666]}"
0000000000000000001a,30,2.395833333333333,0.18054938956712338,1.0208333333333333,-0.4491018,-0.06923077,-0.60264903,121,10.020833333333332,0.33288599747329917,2.854166666666666,-0.06918819188191881,-0.6449704,139,46,1.5208333333333335,-0.03281950116111694,0.9791666666666666,1.0416666666666665,-0.358755760371467,0.8333333333333334,0,Unvegetated,0.5058228018191793,"{""type"":""Point"",""coordinates"":[-121.7605255024669,36.810708588991666]}"
00000000000000000177,31,0.5208333333333333,0.07424629931014316,0.5208333333333333,-0.45348838,-0.04942966,-0.6025641,125,3.0208333333333335,0.2233351429949261,1.5208333333333333,-0.04939960480316157,-0.6331361,138,47,2.0625,0.22280701754390347,1.1875,1.3958333333333335,0.01984259320857284,0.8541666666666666,0,Unvegetated,0.32390932540181927,"{""type"":""Point"",""coordinates"":[-121.7605255024669,36.810708588991666]}"
000000000000000000c7,35,5.0625,-0.03991331073808277,1.8125,-0.48809522,-0.060150377,-0.5625,125,0.7916666666666667,-0.06932773109321488,0.6666666666666667,-0.06011421701232341,-0.60227275,141,43,2.4583333333333335,0.22094813045533954,1.375,3.4791666666666665,0.24660134757766336,1.5625,0,Unvegetated,0.8473102526795845,"{""type"":""Point"",""coordinates"":[-121.7605255024669,36.810708588991666]}"
0000000000000000009e,21,3.6249999999999996,-0.08782894736842795,1.4166666666666667,-0.4864865,-0.083333336,-0.6793893,110,8.041666666666668,0.21097982681647678,2.2083333333333335,-0.0832778147901399,-0.7218543,130,38,0.29166666666666663,-0.07142857142857142,0.29166666666666663,33.62500000000001,0.2291825410526902,5.041666666666666,0,Unvegetated,0.12858550251015644,"{""type"":""Point"",""coordinates"":[-121.7605255024669,36.81071304809272]}"
0000000000000000025e,22,6.8125,0.1638522160428716,2.145833333333333,-0.45333335,-0.06437768,-0.66412216,109,4.3125,0.1866168344905704,1.5625,-0.06433350488934637,-0.69863015,124,41,0.8958333333333333,-0.08238147875239364,0.6874999999999999,32.270833333333336,0.21544886587913165,4.9375,0,Unvegetated,0.020114470524392303,"{""type"":""Point"",""coordinates"":[-121.7605255024669,36.81071304809272]}"
00000000000000000139,24,6.270833333333333,0.2531934000552542,2.0208333333333335,-0.4861111,-0.08547009,-0.6335878,107,7.125,0.2579581675929754,2.375,-0.08541168431841475,-0.6821192,127,37,0.625,0.15920096852291826,0.625,18.812499999999996,0.349060954464203,3.729166666666667,0,Unvegetated,0.6133114997128172,"{""type"":""Point"",""coordinates"":[-121.7605255024669,36.81071304809272]}"
0000000000000000024e,24,11.479166666666666,0.05052763498101834,2.6041666666666665,-0.47058824,-0.06716418,-0.67785233,125,7.541666666666666,0.2350333374110501,2.375,-0.06712410501193317,-0.71257484,143,45,1.2083333333333333,0.26904401534245154,0.875,12.708333333333334,0.10825022020024944,3.0833333333333335,0,Unvegetated,0.12340874716688377,"{""type"":""Point"",""coordinates"":[-121.7605255024669,36.81071304809272]}"
00000000000000000003,25,0.9583333333333333,-0.05499999999998244,0.7499999999999999,-0.53488374,-0.07042254,-0.5967742,99,1.25,-0.12352058357564805,0.9166666666666666,-0.070369675361231,-0.64028776,114,30,5.625,-0.005251113911473374,1.8333333333333335,3.6249999999999996,0.2991106825239474,1.6666666666666667,0,Unvegetated,0.5072646118856093,"{""type"":""Point"",""coordinates"":[-121.7605255024669,36.81071304809272]}"
00000000000000000244,25,0.4166666666666667,0.12380952380945848,0.4166666666666667,-0.4923077,-0.08490566,-0.59016395,97,4.520833333333333,0.2558136317128675,1.6875,-0.08484162895927602,-0.64285713,115,33,3.1875,0.3847447766896998,1.520833333333333,2.5625,0.39905798668679926,1.3125,0,Unvegetated,0.38190886787043477,"{""type"":""Point"",""coordinates"":[-121.7605255024669,36.81071304809272]}"
0000000000000000005d,26,1.125,-0.11015490533561069,0.8333333333333333,-0.46268657,-0.0883721,-0.58064514,98,32.875,0.2518860697564108,5.125,-0.08830637664993493,-0.6363636,117,36,14.791666666666666,0.24376723555483923,3.416666666666667,3.5833333333333335,0.15921951211701796,1.6249999999999998,0,Unvegetated,0.15886524989910655,"{""type"":""Point"",""coordinates"":[-121.7605255024669,36.81071304809272]}"
000000000000000001d2,26,1.1875,0.31746031746031744,0.6458333333333333,-0.5,-0.13461539,-0.55172414,90,22.875,0.24918061515138515,4.125,-0.1345119139123751,-0.6388889,118,30,14.458333333333332,0.28184142441242227,3.25,1.2291666666666665,-0.18352725705779335,0.8958333333333334,0,Unvegetated,0.8046530752208408,"{""type"":""Point"",""coordinates"":[-121.7605255024669,36.81071304809272]}"
00000000000000000033,27,1.333333333333333,-0.17363636363633306,0.9166666666666665,-0.46478873,-0.04587156,-0.58778626,104,11.854166666666664,-0.3347973578695307,2.854166666666666,-0.04583791712504584,-0.61702126,114,38,7.75,0.0010764462563993063,2.333333333333333,1.5416666666666665,-0.14160839160809563,0.8333333333333333,0,Unvegetated,0.17884989194770717,"{""type"":""Point"",""coordinates"":[-121.7605255024669,36.81071304809272]}"
000000000000000000f1,27,10.708333333333332,0.21296153150149458,2.7916666666666665,-0.5,-0.09090909,-0.59090906,105,16.645833333333332,0.26395282725305147,3.354166666666666,-0.09084616715694757,-0.64705884,126,35,5.8125,0.28512187284136536,2.020833333333333,24.9375,0.24600347060789185,4.395833333333334,0,Unvegetated,0.09216716925125201,"{""type"":""Point"",""coordinates"":[-121.7605255024669,36.81071304809272]}"
000000000000000001c7,28,16.708333333333332,0.12335266519354375,3.458333333333334,-0.46285716,-0.072463766,-0.64102566,128,3.6041666666666665,0.02706766917272059,1.5208333333333333,-0.0724217844727694,-0.6818182,148,47,2.354166666666667,-0.27646332831592135,1.3541666666666665,9.125,0.09946330364958758,2.5,0,Unvegetated,0.3758491549038526,"{""type"":""Point"",""coordinates"":[-121.7605255024669,36.81071304809272]}"
00000000000000000257,28,3.875,0.20188058060751896,1.5833333333333333,-0.47878787,-0.079245284,-0.62666667,122,1.9791666666666667,0.19260466311548033,1.1875,-0.0791974656810982,-0.6725146,143,43,1.25,0.1820794148380117,0.8333333333333333,1.7708333333333335,-0.3184225195114796,1.1041666666666665,0,Unvegetated,0.5683148936655132,"{""type"":""Point"",""coordinates"":[-121.7605255024669,36.81071304809272]}"
00000000000000000077,29,0.6874999999999999,-0.07114624505928382,0.5625,-0.51724136,-0.11646587,-0.5827338,110,4.125,0.1923894182527338,1.5,-0.11639107400866913,-0.6547619,139,35,2.75,-0.17289640170116125,1.25,3.375,0.26559142320067713,1.625,0,Unvegetated,0.04166425609784452,"{""type"":""Point"",""coordinates"":[-121.7605255024669,36.81071304809272]}"
00000000000000000104,29,19.749999999999996,0.23355198091586377,3.9583333333333335,-0.45695364,-0.10569106,-0.5827338,110,2.5833333333333335,0.10950448706451897,1.2916666666666665,-0.10562235944101397,-0.6484848,136,41,4.666666666666667,0.2403361969830644,1.875,43.41666666666667,0.2426484628945899,5.833333333333333,0,Unvegetated,0.027746337444161218,"{""type"":""Point"",""coordinates"":[-121.7605255024669,36.81071304809272]}"
00000000000000000006,31,3.2916666666666665,0.22475890446185742,1.5833333333333335,-0.45882353,-0.07116105,-0.6,124,2.8333333333333335,0.2554124149968031,1.4999999999999998,-0.07111843090282975,-0.6436782,143,46,2.0625,0.17418609131186982,0.9791666666666666,2.4791666666666665,0.20414818156725312,1.1875,0,Unvegetated,0.5593163441989685,"{""type"":""Point"",""coordinates"":[-121.7605255024669,36.81071304809272]}"
0000000000000000007c,33,9.354166666666666,-0.004930455406543716,2.2291666666666665,-0.48427674,-0.13235295,-0.5629139,118,11.0625,0.15886091979862518,2.729166666666666,-0.13227513227513227,-0.64705884,154,41,3.0,0.39748761329982685,1.4166666666666665,19.5625,0.08532700096390186,3.2291666666666665,0,Unvegetated,0.2782806182543164,"{""type"":""Point"",""coordinates"":[-121.7605255024669,36.81071304809272]}"
00000000000000000118,34,8.729166666666666,0.0708684309519839,2.3125,-0.45238096,-0.096296296,-0.5641026,122,15.041666666666666,0.2859469118569045,3.4583333333333335,-0.0962392656203731,-0.62637365,148,46,4.666666666666667,0.08401299984775615,1.7083333333333333,12.104166666666668,0.2890536347478522,2.8958333333333335,0,Unvegetated,0.6771959086890784,"{""type"":""Point"",""coordinates"":[-121.7605255024669,36.81071304809272]}"
000000000000000000a3,23,0.8541666666666665,0.2329511068641832,0.7291666666666665,-0.49618322,-0.10091743,-0.6198347,98,11.875000000000002,0.22468000864866017,3.083333333333334,-0.10084341767510084,-0.67832166,120,33,4.604166666666666,0.14599951642878584,1.8541666666666665,5.020833333333334,0.38313965838212793,1.9374999999999998,0,Unvegetated,0.6559126741138778,"{""type"":""Point"",""coordinates"":[-121.76052104336588,36.81071304809273]}"
000000000000000001cf,23,3.5833333333333335,0.15283273187394453,1.4166666666666667,-0.52307695,-0.1,-0.6229508,99,10.833333333333334,0.10534859302723847,2.791666666666667,-0.09992732558139535,-0.6805556,121,31,7.104166666666667,-0.2069771660117922,2.3541666666666665,10.729166666666666,0.2504124897701005,2.895833333333333,0,Unvegetated,0.1859548364845861,"{""type"":""Point"",""coordinates"":[-121.76052104336588,36.81071304809273]}"
000000000000000000ef,24,2.1041666666666665,0.05065316309955459,1.1458333333333335,-0.49253732,-0.10714286,-0.61290324,100,12.166666666666668,0.3433016867868057,3.083333333333333,-0.10706638115631692,-0.6756757,124,34,5.020833333333334,0.38946762775275856,1.9375,17.312499999999996,0.2960264289970821,3.4374999999999996,0,Unvegetated,0.042779807988245655,"{""type"":""Point"",""coordinates"":[-121.76052104336588,36.81071304809273]}"
000000000000000000f9,24,1.4166666666666665,0.1294832826747778,1.0,-0.51666665,-0.13333334,-0.5826087,91,2.0416666666666665,0.16799629300703728,1.1666666666666665,-0.13323182337266845,-0.66433567,119,29,0.5833333333333333,-0.21904761904754183,0.5833333333333333,7.8125,0.2780690509685012,2.3958333333333335,0,Unvegetated,0.9780223633683419,"{""type"":""Point"",""coordinates"":[-121.76052104336588,36.81071304809273]}"
00000000000000000156,24,3.5833333333333335,0.14068754434426933,1.4999999999999998,-0.47826087,-0.08928572,-0.61904764,102,13.604166666666668,0.20500767855101854,3.3125,-0.08922198429693076,-0.6712329,122,36,6.083333333333333,0.09905422293123947,2.083333333333333,15.125,0.2799625413843695,3.291666666666666,0,Unvegetated,0.13511858150762524,"{""type"":""Point"",""coordinates"":[-121.76052104336588,36.81071304809273]}"
00000000000000000042,25,1.1458333333333333,-0.1680090497737679,0.8124999999999999,-0.50364965,-0.13445379,-0.609375,103,2.083333333333333,0.29797979797979796,1.125,-0.13436345314074571,-0.6875,135,34,0.6041666666666666,-0.36547619047596014,0.6041666666666666,3.1875,-0.02101299443569353,1.3958333333333335,0,Unvegetated,0.2164563167262865,"{""type"":""Point"",""coordinates"":[-121.76052104336588,36.81071304809273]}"
00000000000000000181,25,5.625,0.31805777654622724,2.125,-0.47826087,-0.11304348,-0.6062992,102,3.375,0.12896214045557414,1.5416666666666665,-0.1129648939867918,-0.67320263,128,36,3.875,0.20738242436474832,1.7083333333333333,9.479166666666668,0.22553409584693007,2.6875,0,Unvegetated,0.6698238207544293,"{""type"":""Point"",""coordinates"":[-121.76052104336588,36.81071304809273]}"
000000000000000000e7,26,4.499999999999999,0.24100812137205638,1.875,-0.47826087,-0.11304348,-0.59375,102,4.020833333333334,0.33245387440041607,1.520833333333333,-0.1129648939867918,-0.66233766,128,36,4.770833333333334,0.2711689251867728,1.9375000000000002,10.416666666666666,0.2106105626374744,2.75,0,Unvegetated,0.8382469421584126,"{""type"":""Point"",""coordinates"":[-121.76052104336588,36.81071304809273]}"
00000000000000000190,26,5.479166666666666,0.11578738361076263,1.8958333333333333,-0.4834437,-0.11111111,-0.6231884,112,3.541666666666667,0.10403314279098747,1.5,-0.11104060913705584,-0.686747,140,39,1.1041666666666667,-0.4680635512814675,0.8958333333333334,11.625,0.2927687184104599,2.833333333333333,0,Unvegetated,0.4527177151248237,"{""type"":""Point"",""coordinates"":[-121.76052104336588,36.81071304809273]}"
000000000000000000be,27,0.875,-0.1764705882352816,0.75,-0.4899329,-0.13618676,-0.6086956,111,0.7708333333333333,0.40212765957410435,0.6458333333333333,-0.13610203764193496,-0.68786126,146,38,0.6041666666666667,-0.04340075951331661,0.6041666666666667,2.9791666666666665,0.19879317519746545,1.4791666666666665,0,Unvegetated,0.7611427567732673,"{""type"":""Point"",""coordinates"":[-121.76052104336588,36.81071304809273]}"
000000000000000000ee,27,1.5208333333333333,0.27950174163252106,0.9791666666666666,-0.4676259,-0.1319149,-0.5813953,102,4.020833333333333,0.19173005820651395,1.6875,-0.1318251403299881,-0.6625,133,37,3.1250000000000004,0.3252607288419861,1.3750000000000002,23.541666666666664,0.24179137613914284,4.375,0,Unvegetated,0.7211783499586156,"{""type"":""Point"",""coordinates"":[-121.76052104336588,36.81071304809273]}"
0000000000000000001e,28,2.5208333333333335,0.15414614121510245,1.3541666666666667,-0.47887325,-0.13934426,-0.57894737,105,4.874999999999999,0.1609925387707571,1.7083333333333333,-0.13925294888597642,-0.66467065,139,37,1.5625,-0.23264386216193123,0.8125,18.8125,0.1578800631655714,3.5208333333333335,0,Unvegetated,0.9316810869616957,"{""type"":""Point"",""coordinates"":[-121.76052104336588,36.81071304809273]}"
00000000000000000150,28,0.5,-0.09761904761904837,0.5,-0.48,-0.14285715,-0.5971223,111,1.3958333333333335,0.14321010000481427,0.9791666666666666,-0.142768945824973,-0.6818182,148,39,1.229166666666667,0.023176214051256486,0.8541666666666667,1.6458333333333335,0.06388761857884487,0.8958333333333333,0,Unvegetated,0.8396956939177627,"{""type"":""Point"",""coordinates"":[-121.76052104336588,36.81071304809273]}"
000000000000000001da,28,2.1875,0.23026388505108786,1.1875,-0.47586206,-0.13709678,-0.58518517,107,3.208333333333333,0.35665974547398294,1.5416666666666667,-0.13700838168923277,-0.66863906,141,38,1.375,0.06002331002327832,0.8333333333333333,2.145833333333333,0.34885244104607477,1.2291666666666665,0,Unvegetated,0.5033106727375204,"{""type"":""Point"",""coordinates"":[-121.76052104336588,36.81071304809273]}"
000000000000000001eb,29,1.2708333333333333,-0.15587944664033354,0.8541666666666666,-0.4861111,-0.12653062,-0.5735294,107,1.2916666666666665,0.2291650998377162,0.875,-0.12644803393702073,-0.6526946,138,37,0.9583333333333333,0.05266022071474799,0.75,1.5416666666666665,0.11917323747639591,1.0,0,Unvegetated,0.6763006545031206,"{""type"":""Point"",""coordinates"":[-121.76052104336588,36.81071304809273]}"
00000000000000000079,31,1.75,-0.09431058221872725,0.9583333333333333,-0.4864865,-0.12698413,-0.56028366,110,2.3541666666666665,0.0194988144618045,1.2291666666666667,-0.12690355329949238,-0.6416185,142,38,0.6875,0.19874856833375487,0.6875,0.6666666666666666,0.13578828731125733,0.6666666666666666,0,Unvegetated,0.28860868655826066,"{""type"":""Point"",""coordinates"":[-121.76052104336588,36.81071304809273]}"
00000000000000000212,31,1.2291666666666665,-0.44325718496683725,0.8541666666666665,-0.47368422,-0.14828898,-0.56643355,112,2.2291666666666665,0.055753370209437034,1.2291666666666667,-0.1481988144094847,-0.6593407,151,40,0.9375,3.3781145045899685E-4,0.7291666666666666,3.0208333333333335,0.22119635590026943,1.3958333333333333,0,Unvegetated,0.9607246616316799,"{""type"":""Point"",""coordinates"":[-121.76052104336588,36.81071304809273]}"
000000000000000004bd,17,0.5208333333333334,-0.0946428571428736,0.5208333333333334,-0.4054054,0.27868852,-0.6421053,78,9.354166666666666,0.22687226526890286,2.6041666666666665,0.2783235101506221,-0.44262296,44,33,2.1875,0.1623974709501035,1.1875,0.0,1.0,0.0,1,Vegetated,0.42382298222766734,"{""type"":""Point"",""coordinates"":[-121.7597674552878,36.81150676808023]}"
00000000000000000363,18,2.6875,0.22623457036147065,1.3541666666666665,-0.36842105,0.2682927,-0.625,78,14.166666666666668,0.1850080223610097,3.166666666666667,0.2679441377070477,-0.42857143,45,36,4.708333333333333,0.17087082185329047,1.75,0.8541666666666666,0.23295110686410664,0.7291666666666666,1,Vegetated,0.9135189238264796,"{""type"":""Point"",""coordinates"":[-121.7597674552878,36.81150676808023]}"
00000000000000000499,18,2.125,0.2843009931245202,1.125,-0.41666666,0.19298245,-0.5813953,68,9.958333333333334,0.323042103683138,2.625,0.19271198318149965,-0.4375,46,28,7.708333333333333,0.2873088736436091,2.3750000000000004,0.75,0.06991525423731215,0.625,1,Vegetated,0.019037664839336554,"{""type"":""Point"",""coordinates"":[-121.7597674552878,36.81150676808023]}"
0000000000000000033d,20,0.625,0.11729830272030295,0.625,-0.375,0.3561644,-0.66386557,99,51.45833333333333,0.19713087600169632,6.083333333333333,0.3557744937055282,-0.40298507,47,45,29.520833333333336,0.29306932941261166,4.6875,0.7708333333333333,-0.2722332015811789,0.5625,1,Vegetated,0.2890349449547964,"{""type"":""Point"",""coordinates"":[-121.7597674552878,36.81150676808023]}"
00000000000000000291,21,0.6666666666666667,-0.009555435077239605,0.4583333333333333,-0.38333333,0.2868217,-0.59615386,83,0.8333333333333333,-0.12936030617746613,0.625,0.28646639826571696,-0.37313432,46,37,1.5208333333333333,-0.18638993835749945,0.9791666666666667,0.35416666666666663,0.22500000000002843,0.35416666666666663,1,Vegetated,0.7059384706367668,"{""type"":""Point"",""coordinates"":[-121.7597674552878,36.81150676808023]}"
000000000000000003e1,21,0.625,0.3199152542372851,0.5,-0.36666667,0.28125,-0.592233,82,3.041666666666667,0.17305301222708264,1.4166666666666665,0.2808988764044944,-0.37313432,46,38,1.8124999999999998,0.0640405347755144,0.9791666666666666,0.0,1.0,0.0,1,Vegetated,0.11804573876637836,"{""type"":""Point"",""coordinates"":[-121.7597674552878,36.81150676808023]}"
000000000000000003ff,21,1.5416666666666667,0.02140999132930231,0.9166666666666666,-0.34453782,0.25984251,-0.5841584,80,2.1875,0.05181668585627941,1.1875,0.25951557093425603,-0.38235295,47,39,2.270833333333333,0.14624184268451124,1.1875,0.75,0.06991525423752848,0.625,1,Vegetated,0.6064513868325625,"{""type"":""Point"",""coordinates"":[-121.7597674552878,36.81150676808023]}"
