system:index,Blue,Blue_contrast,Blue_corr,Blue_diss,DEM,Green,Green_contrast,Green_corr,Green_diss,RGVI,Red,Red_contrast,Red_corr,Red_diss,label,random,.geo
00000000000000000e73,86,397.9449882905066,-0.0601144789582268,17.146692115072756,1.9432071,88,407.9764704598462,-0.08716769830854817,17.141480252618596,-0.05115603,97,371.4635589286311,-0.04907722618489762,16.456472348483825,1,0.2481877459494638,"{""type"":""Point"",""coordinates"":[-121.75147352732839,36.80785922341851]}"
000000000000000012c2,86,1292.5731838894676,-0.08156631551331449,28.00661716337133,2.0503466,88,1311.1061686147543,-0.0713011538186385,28.272180880343356,-0.049130876,97,1276.4679091301048,-0.08012111327285024,27.54629221064985,1,0.3853847693507494,"{""type"":""Point"",""coordinates"":[-121.75323933134557,36.80994162361047]}"
00000000000000000a53,83,328.1886779085245,-0.11646450325202791,15.100884866842724,2.1170654,89,342.9041485319324,-0.11707459402951204,15.187849652408927,-0.04501039,97,368.32837664963347,-0.07669290082030365,15.84548918671384,1,0.04093670687626372,"{""type"":""Point"",""coordinates"":[-121.75068426644192,36.80640555647509]}"
00000000000000000b7e,85,1030.8132114194718,-0.02179926027912155,25.19072514280541,2.0714228,89,929.5202554061731,0.0014259996611059485,23.941489081799265,-0.047568943,97,917.8358088491367,0.04834318366190963,23.848087460771186,1,0.3961175871796837,"{""type"":""Point"",""coordinates"":[-121.7512238176694,36.80787705982273]}"
00000000000000000d04,84,1462.4488686485686,-0.0808736447596173,32.50020874758025,2.0600903,89,1408.4336071283697,-0.085743409235074,32.113850336268,-0.047012508,97,1448.8381309111878,-0.08450652504813504,32.41138084820485,1,0.6707302348055622,"{""type"":""Point"",""coordinates"":[-121.75352917291406,36.80653487040564]}"
00000000000000001058,77,594.5905646418107,-0.17734314838486492,20.713868898571747,2.2546182,89,608.7937272639249,-0.13654876396361187,20.71761192472124,-0.047354564,97,545.6641747892941,-0.16049133650159647,19.703068461835567,1,0.6156845032759259,"{""type"":""Point"",""coordinates"":[-121.7540910196468,36.806878221186764]}"
00000000000000001059,82,290.3374097666772,-0.19375608845073844,13.594136441143737,2.2707748,89,336.20037590582456,-0.23273661939171283,14.882441926207504,-0.041753117,97,355.4288364550667,-0.1956169721190294,15.164037145783889,1,0.5469299802251202,"{""type"":""Point"",""coordinates"":[-121.7540687241415,36.80686930298465]}"
000000000000000010b8,80,729.8717427394104,-0.08744996827867899,23.675240429454135,1.9959086,89,771.3793039291991,-0.07503552567163628,24.27542403171199,-0.047561426,97,748.3881201211029,-0.08144018597504861,24.006075791488723,1,0.355857391515079,"{""type"":""Point"",""coordinates"":[-121.75216468799168,36.80753370904161]}"
00000000000000000e5b,88,689.4514590370718,-0.1504716019785368,21.8413162130664,2.0281496,90,669.8186710417662,-0.12952231460164126,21.911053406758672,-0.03860167,97,672.5883591760687,-0.16423504180096032,21.72993236343596,1,0.15491489624982469,"{""type"":""Point"",""coordinates"":[-121.75214685158748,36.806138010411885]}"
00000000000000000e7e,73,702.3569893787435,-0.0587906230994689,22.60305076752277,1.9440395,90,834.1397091675864,-0.018061962986724845,24.40934249263297,-0.039157107,97,975.8095726856238,-0.0020799047495653686,26.80634059349345,1,0.43196372768549285,"{""type"":""Point"",""coordinates"":[-121.75203091496009,36.80728399938262]}"
000000000000000010f7,87,602.1193474679978,-0.1573112353335889,20.19466596555229,1.9593463,90,600.9301209977613,-0.13778421628643253,20.170484509636402,-0.040320467,97,569.1440109886246,-0.15822400391582658,19.733558471396027,1,0.4696600604320844,"{""type"":""Point"",""coordinates"":[-121.75164297316844,36.8075069544353]}"
000000000000000011e0,86,728.0862553097107,-0.02276760769412524,21.23068108172487,1.9505026,91,750.4764409868893,-0.009731549444146087,21.5895316101353,-0.032944225,97,725.8224051323829,-0.012169706834038316,20.984725785067628,1,0.19617746387434887,"{""type"":""Point"",""coordinates"":[-121.75339094078139,36.805491440759134]}"
00000000000000000c4c,90,736.1744622568341,0.008218640433588735,21.415012984284527,2.096727,93,739.0285346800779,0.035793027673336135,21.540407083905308,-0.01851679,97,767.6320744858367,0.047896565754829264,21.931057107989048,1,0.24922469516576806,"{""type"":""Point"",""coordinates"":[-121.75542429086175,36.80509012166432]}"
00000000000000000dd5,80,1318.0917280313279,-0.1570402286664244,29.114689043434897,2.1819296,93,1348.716180644143,-0.15752226849780704,29.366171603002243,-0.025160266,97,1278.6545664495852,-0.16215070656462946,28.664770613933303,1,0.06279993450018428,"{""type"":""Point"",""coordinates"":[-121.75496054435222,36.80570101850865]}"
00000000000000000f1b,83,865.3604135819568,-0.14026259359398613,24.89348816052181,2.250798,98,893.4311655184683,-0.14425024372530584,25.20449986181312,0.008322042,97,879.8554068486995,-0.10486799014908536,24.6011485461866,1,0.4332839173093719,"{""type"":""Point"",""coordinates"":[-121.7550764809796,36.80564750929601]}"
0000000000000000116c,75,693.8643546187351,0.07939750400951567,23.385844916248594,2.0328398,77,681.6303921650002,0.06755415141935846,23.33197191875212,-0.11912822,98,648.3333169668042,0.08221298678837113,22.638739603021193,1,0.5127492243810888,"{""type"":""Point"",""coordinates"":[-121.75353809111616,36.8068737620857]}"
00000000000000000fc4,74,503.5924871515325,-0.24006532548086792,18.541302288389566,2.0387309,80,510.40437863220177,-0.18754587558947,18.56475539583764,-0.102640934,98,538.2646122964637,-0.21148031085554847,19.351749172006812,1,0.16511812307555018,"{""type"":""Point"",""coordinates"":[-121.75329284055822,36.80651703400142]}"
00000000000000000d11,74,393.44702512839075,-0.009750863467835786,15.351323673455566,2.101396,81,439.53123207994213,-0.014275744142211598,16.671493981506078,-0.09253397,98,464.11967540346416,0.021866768102679717,17.0257972270052,1,0.4166512897975557,"{""type"":""Point"",""coordinates"":[-121.75472421199638,36.809317349462994]}"
00000000000000000b0c,81,374.08554862768557,-0.27786890830250693,17.16869393327432,2.0525064,83,390.3822079519649,-0.24675952128679207,17.447573134882347,-0.084353104,98,389.98987528259937,-0.22534415135195884,17.51661222948361,1,0.3667607009408548,"{""type"":""Point"",""coordinates"":[-121.7526596482086,36.80566980480126]}"
00000000000000000b89,78,296.632045192012,-0.006444401416725948,14.490299379913868,2.2503223,84,299.18224819715647,0.006258571432455371,14.472147060613906,-0.07825131,98,359.6954720004573,0.011461478131635179,16.108546742423403,1,0.4223052963842303,"{""type"":""Point"",""coordinates"":[-121.75445666593316,36.80808217847119]}"
0000000000000000126e,83,677.5528641014217,-0.2792257735596331,21.67317936601431,2.0844417,84,682.7050902669145,-0.2939403139131269,21.738644278419397,-0.0804787,98,571.0318066769914,-0.25694516419988644,19.81415468016772,1,0.5944618487484782,"{""type"":""Point"",""coordinates"":[-121.75447004323631,36.808108933077506]}"
00000000000000000d10,80,171.90598224128175,-0.05878157683077113,10.591114964160179,2.0765138,86,180.10816186713612,-0.053423216895595246,11.02130663244158,-0.06540481,98,187.5062966946865,-0.07811629737433759,11.349371504211518,1,0.15192295599155148,"{""type"":""Point"",""coordinates"":[-121.75474650750162,36.8093262676651]}"
00000000000000000e99,86,616.4989664952891,-0.16303576357043936,19.97700811498294,1.9962137,86,565.5734688582781,-0.12538512097430107,19.033227545127144,-0.06686723,98,597.6136487361833,-0.16134683613969864,19.6810515571682,1,0.39335604738644137,"{""type"":""Point"",""coordinates"":[-121.75428276099208,36.80853254767758]}"
000000000000000012ae,87,950.8354506785965,0.13461650259508157,24.47561140389653,2.0475035,86,1031.6364014122219,0.16422543909964749,25.796932784940577,-0.06680957,98,963.0525316759685,0.16770017447741234,24.49457108041676,1,0.6133430619880444,"{""type"":""Point"",""coordinates"":[-121.75232967473069,36.806008696481335]}"
00000000000000000f44,73,763.5993554755822,0.0643735916563966,23.10711925566642,1.9974347,87,830.5109081642536,0.07070464756195903,24.081896763994735,-0.06124578,98,859.8117255925129,0.09337175572515657,24.127919968967152,1,0.5887452300151252,"{""type"":""Point"",""coordinates"":[-121.75224495181064,36.80902750789452]}"
00000000000000000f76,88,1656.839528571093,0.03641065185320868,34.12246027138096,2.0980392,87,1721.4763353907524,0.042379524953243,34.55726582646711,-0.0653264,98,1772.6118226270569,0.05291847619097396,35.1189022966902,1,0.14311209091906363,"{""type"":""Point"",""coordinates"":[-121.75337756347821,36.81016011956209]}"
00000000000000001116,71,899.7600015159206,-0.03254488545215567,23.75442265647364,2.2474,87,944.4761809705832,-0.018138935362738466,23.968861187506192,-0.057008415,98,947.8907546450243,-0.039849285793275416,23.73272720654201,1,0.3550618706500591,"{""type"":""Point"",""coordinates"":[-121.75449233874157,36.8081579831891]}"
0000000000000000136d,84,485.32219160893527,0.16372577517466597,18.89373928610153,2.02228,87,494.4126105299568,0.17376701385469223,18.903012328489936,-0.060582113,98,476.81605196345134,0.17240433718579104,18.739851252970254,1,0.49167362922638924,"{""type"":""Point"",""coordinates"":[-121.75352471381301,36.80657500231512]}"
00000000000000000b50,88,585.1283439329081,-0.07514467233765852,19.609647548270864,2.3471403,88,681.8420929332003,-0.04694042631831782,21.3616431412095,-0.056306474,98,642.9761519122153,-0.04880033718293906,20.782621965552448,1,0.24967794370585306,"{""type"":""Point"",""coordinates"":[-121.7548847396343,36.80576790502445]}"
00000000000000001069,71,569.6412246027533,-0.27251036519932037,20.374506057573058,2.2240252,88,570.3670258199279,-0.24860302809400497,20.285734838581703,-0.054278627,98,574.182008228014,-0.30415710785649663,20.605588728381903,1,0.1684772503054326,"{""type"":""Point"",""coordinates"":[-121.75407318324255,36.80686038478254]}"
0000000000000000121e,79,114.20206577779656,0.019962681638999245,8.472413160882125,2.0520985,89,113.58315920656432,-0.06074273664613634,8.499770543998778,-0.046313163,98,117.90643863931909,0.014343071351983157,8.713928325581081,1,0.6587263473464213,"{""type"":""Point"",""coordinates"":[-121.75488919873533,36.805544949971775]}"
00000000000000000c53,83,379.30200397385164,-0.27902773655459845,16.213208401183245,2.0983484,90,388.9996672156222,-0.2616262639032736,16.394732431671116,-0.040025193,98,410.52413840004186,-0.24364093158569636,16.489081917693323,1,0.9264079799199222,"{""type"":""Point"",""coordinates"":[-121.75541537265964,36.805112417169596]}"
00000000000000000d6e,70,241.32501736552123,-0.0871714747120819,11.162203580079044,2.1620069,90,223.34087598567945,-0.10325936524897379,11.020169602516447,-0.041145496,98,208.51445001645115,-0.09382196076366886,10.91889846600843,1,0.49258777621918726,"{""type"":""Point"",""coordinates"":[-121.75506310367642,36.805585081881254]}"
00000000000000000e38,88,345.84080696857785,-0.1796462866754458,15.187612585217193,2.0397866,90,389.44859639024065,-0.1420866197712792,15.81680457391158,-0.045312002,98,366.45057856260917,-0.1320276263298652,15.06813773247795,1,0.49405561502978423,"{""type"":""Point"",""coordinates"":[-121.75063075722932,36.806668643437234]}"
000000000000000012df,86,564.6690230106536,-0.10116585176389392,18.70904442173642,2.0521839,90,543.260743224592,-0.08387569600085548,18.423861741125947,-0.042840786,98,571.1710488861593,-0.12721089764332194,18.983047515073444,1,0.22729132062438184,"{""type"":""Point"",""coordinates"":[-121.75214685158748,36.80597302367291]}"
0000000000000000131f,86,462.85459939965335,-0.19195586398015374,17.56734488305426,2.078834,90,457.79770915605735,-0.19052132150632886,17.265267365104307,-0.041905597,98,497.169238709208,-0.18295528093906333,17.886807169601035,1,0.8776388962327248,"{""type"":""Point"",""coordinates"":[-121.75331959516453,36.80650811579932]}"
00000000000000000ec5,88,319.6973212437872,-0.27042821212052903,14.708589266515089,1.9667655,91,344.6912648096646,-0.2721710679260794,15.03011923580403,-0.040436395,98,325.4954707542033,-0.28002694448030646,14.758766320192581,1,0.7983832472280182,"{""type"":""Point"",""coordinates"":[-121.75068426644192,36.80781463240798]}"
00000000000000001047,85,1600.9865672988726,0.2106261883798438,32.87076599862605,2.0111074,91,1529.169538559293,0.19878587926018926,32.108861423956405,-0.04292267,98,1618.4690196037257,0.20536296897853087,32.96321970163909,1,0.08376000049418397,"{""type"":""Point"",""coordinates"":[-121.75306542640449,36.80952246811145]}"
