system:index,Blue,Blue_contrast,Blue_corr,Blue_diss,DEM,Green,Green_contrast,Green_corr,Green_diss,RGVI,Red,Red_contrast,Red_corr,Red_diss,label,name,random,.geo
0000000000000000000a,142,293.4478758754688,-0.355423142,14.80567195797509,1.8638506,139,299.82370753371845,-0.341501601,14.98112128904858,-0.006057449,141,320.5815239412511,-0.31743147,15.237012393898365,0,unvegetated,0.5977089516945561,"{""type"":""Point"",""coordinates"":[-121.75273545292654,36.80969191395148]}"
00000000000000000009,166,7.617072765770843,-0.01039362,2.2140302296670193,1.8769159,158,4.930154920172371,-0.061283294,1.7657929771108483,-0.005381039,160,7.061015776451917,-2.03E-04,2.2239218583827314,0,unvegetated,0.052052618719906074,"{""type"":""Point"",""coordinates"":[-121.7527399120276,36.80970529125464]}"
0000000000000000000c,162,19.585159584110045,-0.029545811,3.884021943978147,1.9731213,155,14.822902276412654,0.025424465048539843,3.4423438939659405,0.054016165,139,20.285342097696443,-0.075055309,3.790628645297334,0,unvegetated,0.5200221201924521,"{""type"":""Point"",""coordinates"":[-121.75453692975212,36.80549589986019]}"
0000000000000000000f,149,65.52847917560862,-0.2555073,6.449276376142914,1.9731791,141,78.72669106941626,-0.28157818,7.386827436759822,0.05898243,125,79.72989067767485,-0.275593411,7.173462250979053,0,unvegetated,0.7653518698851322,"{""type"":""Point"",""coordinates"":[-121.75453692975212,36.80549589986019]}"
00000000000000000013,160,59.318686402956736,-0.053941339,6.330562896922347,1.9690523,155,57.34489066327852,-0.029064342,6.248043915244068,0.055021055,139,63.787406717331606,-0.043119373,6.633656346697174,0,unvegetated,0.8627821273620178,"{""type"":""Point"",""coordinates"":[-121.75453692975212,36.80549589986019]}"
00000000000000000014,150,29.64883081844509,-0.071289963,4.118470718331065,1.973749,145,25.081558993003675,0.065926691,3.831642082537798,0.04968165,132,25.132565368101783,0.016958118835179788,3.907135548653212,0,unvegetated,0.6572726642705814,"{""type"":""Point"",""coordinates"":[-121.75453692975212,36.80549589986019]}"
0000000000000000000d,149,34.337161758622955,0.18580172529639624,4.789352352184836,1.972438,145,28.32638699991951,0.093515028,4.455561769577268,0.055296976,130,38.42046487243417,0.20380410044493646,5.078268495414851,0,unvegetated,0.344532836,"{""type"":""Point"",""coordinates"":[-121.75454138885317,36.80549144075913]}"
00000000000000000010,145,9.525604397263436,-0.156528048,2.6393212667178876,1.9756086,139,14.150605526955273,-0.185726042,3.2055963026189263,0.073052324,120,9.992450351198187,-0.282839344,2.6812946145704886,0,unvegetated,0.7816071749624675,"{""type"":""Point"",""coordinates"":[-121.75452801155005,36.80549589986019]}"
00000000000000000012,144,49.19567458895637,-0.134220422,5.795181908771403,1.9805872,137,47.61980616290309,-0.174988282,5.67785388,0.067426786,120,51.91994060694937,-0.151467152,5.781175037472626,0,unvegetated,0.4030876934321418,"{""type"":""Point"",""coordinates"":[-121.75452801155005,36.80550035896124]}"
0000000000000000000e,152,19.772527244545245,-0.237252175,3.7781402049423747,1.9686478,148,15.949136111926839,-0.251894976,3.1491547484684856,0.057856172,132,22.996342749719886,-0.243188904,3.9869914537183044,0,unvegetated,0.21991646748145022,"{""type"":""Point"",""coordinates"":[-121.75454138885317,36.80549589986019]}"
00000000000000000011,155,19.403024921003862,-0.075936409,3.1876128607716074,1.969996,149,25.94744193746144,-0.102847378,3.8298681632742464,0.05160497,134,17.633856656038986,-0.050049133,3.187783190148277,0,unvegetated,0.34029230374152564,"{""type"":""Point"",""coordinates"":[-121.75454138885317,36.80549589986019]}"
0000000000000000007f,150,10.9492614,0.15352007699321596,2.735044534903016,1.9730676,141,16.436329526372496,0.1137181145817778,3.4802880702177945,0.04620108,129,21.843829252535315,0.1316558881014331,3.918034489163695,0,unvegetated,0.4258739079024423,"{""type"":""Point"",""coordinates"":[-121.75454138885317,36.80549589986019]}"
00000000000000000084,149,12.800135950391267,-0.220329006,2.863939604748998,1.9719863,146,18.89896786485035,-0.314934978,3.793899645646781,0.04904907,132,30.233747836017997,-0.299427568,4.661255644235961,0,unvegetated,0.4018565363360804,"{""type"":""Point"",""coordinates"":[-121.75454138885317,36.80549589986019]}"
00000000000000000017,158,84.04435905434143,-0.089990702,6.357601973272405,1.9387964,162,88.25734305,-0.113434513,6.788793405767498,-0.021275304,169,85.04719074318547,-0.053878922,6.286688245477327,0,unvegetated,0.9186073282086856,"{""type"":""Point"",""coordinates"":[-121.75382347358357,36.807217112866816]}"
00000000000000000466,129,257.6119638819765,-0.128437058,13.643383665587663,1.9394536,130,244.65844072979368,-0.098940356,13.152647588696475,-0.030444937,138,229.5491230950994,-0.122944789,12.742692598813933,0,unvegetated,0.827723681,"{""type"":""Point"",""coordinates"":[-121.75381009628042,36.807217112866816]}"
0000000000000000046e,141,222.4359109394854,-0.018642989,11.963286100938559,1.9379514,141,213.7794693099146,0.045958466,11.771051973892002,-0.025355045,148,203.26065391310323,-0.01298288,11.50321265676732,0,unvegetated,0.7586210637880663,"{""type"":""Point"",""coordinates"":[-121.75381009628042,36.807217112866816]}"
00000000000000000018,131,193.8086584794455,-0.094131581,11.422058007132694,1.9333328,133,189.84232128804533,-0.095158395,11.634066562981108,-0.03899827,144,183.38126946612485,-0.04104566,11.278833445770852,0,unvegetated,0.4944224167344773,"{""type"":""Point"",""coordinates"":[-121.75381901448253,36.807217112866816]}"
00000000000000000469,127,73.10136811,0.20233813516504948,7.401906017634117,1.9372292,127,70.95146230137873,0.19961845545627813,7.294357968586816,-0.034450024,136,54.77516823,0.17911632957909268,6.487464455321622,0,unvegetated,0.2960357251118344,"{""type"":""Point"",""coordinates"":[-121.75381455538147,36.807217112866816]}"
0000000000000000046a,144,51.75745493390065,-0.041967021,6.268603336661668,1.936546,148,56.98184922073942,0.042262967,6.2911862917085175,-0.028678419,157,41.04358753538457,-0.03360287,5.553731817,0,unvegetated,0.024059460351995354,"{""type"":""Point"",""coordinates"":[-121.75381455538147,36.807217112866816]}"
00000000000000000015,131,211.0865688429625,0.32225220722337844,12.08700102132719,1.9413148,136,193.0078993,0.2817649137086338,11.708413999752379,-0.02858393,143,168.93104637578287,0.2934342309559121,10.947368001916923,0,unvegetated,0.041384634,"{""type"":""Point"",""coordinates"":[-121.75382793268462,36.807217112866816]}"
00000000000000000016,153,150.0141082500687,-0.143383686,8.997441539386136,1.9382881,158,152.85086827169096,-0.12944591,8.96400257,-0.01324305,162,138.10247605391527,-0.16236924,8.770186082,0,unvegetated,0.013008157689602506,"{""type"":""Point"",""coordinates"":[-121.75382793268462,36.807217112866816]}"
00000000000000000019,141,195.09829172817444,0.014836363833409697,11.788370867490427,1.9366616,146,177.09580383414558,0.021529805,11.451620248224103,-0.027137078,154,181.7901278820036,0.02087047,11.519024308725688,0,unvegetated,0.5077174024648519,"{""type"":""Point"",""coordinates"":[-121.75382793268462,36.807217112866816]}"
0000000000000000001a,147,637.3756589306413,0.1698118623341987,19.522462326822616,1.9375226,153,610.7566176752922,0.17023947187711858,19.081055436056804,-0.016329288,158,561.9617531895336,0.14823776437727015,18.44922011872507,0,unvegetated,0.16936334117445473,"{""type"":""Point"",""coordinates"":[-121.75382793268462,36.807217112866816]}"
00000000000000000098,104,596.3826504989048,-0.095335321,18.34271337537038,1.9340559,118,592.0474696131031,-0.108502236,18.225131524896142,-0.042739484,128,613.5829577523006,-0.120820546,18.579233408510056,0,unvegetated,0.4704268310778579,"{""type"":""Point"",""coordinates"":[-121.75382793268462,36.807217112866816]}"
0000000000000000001b,122,58.418052465464186,0.021833297,6.078892864243787,1.9162599,130,50.51806414290132,0.041497537,5.833580137,-0.028538346,138,52.562025554558346,0.053286587,5.776156824873404,0,unvegetated,0.8612918799498375,"{""type"":""Point"",""coordinates"":[-121.75116139025467,36.808608352395495]}"
0000000000000000001c,115,499.5666014,-0.076766457,18.70776816175315,1.9111565,115,473.02160996715554,-0.086187363,18.196011095378466,-0.015931068,118,412.2102918183008,-0.0986876,17.02289903,0,unvegetated,0.002225278,"{""type"":""Point"",""coordinates"":[-121.75116139025467,36.808608352395495]}"
000000000000000002fe,137,597.4988397550815,0.31070808740480277,17.960800156080783,1.9066058,136,599.4084200896643,0.2968568567479857,17.847215471402688,-0.01949834,141,576.7120657431049,0.29321592345866926,17.391535275320184,0,unvegetated,0.9298142132091183,"{""type"":""Point"",""coordinates"":[-121.75116139025467,36.808608352395495]}"
0000000000000000001d,115,92.44418569959021,-0.218234159,8.184093406836796,1.968225,127,89.59334871486472,-0.286297062,8.135571974554884,-0.056333203,142,80.24263270716916,-0.220881754,7.879632289229557,0,unvegetated,0.32945799402198905,"{""type"":""Point"",""coordinates"":[-121.75523254951645,36.810481174837946]}"
0000000000000000001e,155,15.581280707234928,0.06556729,3.2514470133706523,1.9017657,163,12.042070663505557,-0.076139366,2.731847833430156,-0.014566448,168,14.563710413628456,-0.06470153,3.1392126311849298,0,unvegetated,0.5658951567916746,"{""type"":""Point"",""coordinates"":[-121.75533510884068,36.80472893447899]}"
0000000000000000001f,115,904.5687759159391,0.12022023310144139,26.030850223140153,1.8072953,135,850.7796845,0.1109249862672152,25.322649959462872,-0.012066777,138,882.2787309094407,0.11072558327223776,25.609780389300838,0,unvegetated,0.7246384651231002,"{""type"":""Point"",""coordinates"":[-121.7522583291138,36.807605054658474]}"
00000000000000000023,78,168.61390683909624,0.012981565374416762,10.805639298654198,1.7960631,110,171.55029146041932,0.017271613868561728,10.951115281283037,-0.007537588,112,178.2175313677163,-0.013161724,11.251005530662962,0,unvegetated,0.49669120456775084,"{""type"":""Point"",""coordinates"":[-121.75226278821488,36.80760951375952]}"
00000000000000000026,99,1475.996165276811,-0.137994203,32.05291113294588,1.8074458,110,1443.1629418939276,-0.14985816,31.61382268099694,-0.01228663,112,1410.909804125274,-0.141827587,31.426211694629497,0,unvegetated,0.5436166178681793,"{""type"":""Point"",""coordinates"":[-121.7522672473159,36.807605054658474]}"
00000000000000000025,134,487.54528045115205,-0.06780145,14.914429941719266,1.8100414,144,497.6260269220265,-0.059138332,14.517506562099122,-0.013003312,148,538.8906239763004,-0.047743844,15.781073861761962,0,unvegetated,0.4607903138979964,"{""type"":""Point"",""coordinates"":[-121.75227170641698,36.807605054658474]}"
00000000000000000021,114,1223.6623905303447,0.039998092,29.533595012458914,1.805671,125,1226.0831323869966,0.066426614,29.023637969506407,-0.007505817,127,1155.1329170263737,0.049359087,28.30181598644813,0,unvegetated,0.14914260959967862,"{""type"":""Point"",""coordinates"":[-121.75226278821488,36.807605054658474]}"
00000000000000000022,132,746.3230154109235,0.067460715,22.963205065733554,1.8086329,142,694.3167142,0.10246197758714214,22.197897175141875,-0.022575209,148,600.5123178695306,0.069664352,20.465132111308538,0,unvegetated,0.035730846,"{""type"":""Point"",""coordinates"":[-121.75226278821488,36.807605054658474]}"
00000000000000000027,124,767.5605438892422,0.069416852,22.66679586876826,1.8151218,127,835.5990372,0.063716258,23.705796280313916,-0.014453081,131,722.5017210053799,0.052190392,22.17092155666241,0,unvegetated,0.44975958295362806,"{""type"":""Point"",""coordinates"":[-121.75226278821488,36.807605054658474]}"
00000000000000000020,120,383.6799795484897,-0.132976558,15.72502940785864,1.8109316,129,388.95879881408433,-0.137701845,15.951086271545805,-0.019081386,134,393.27021170373456,-0.175649043,16.19664801425692,0,unvegetated,0.2028152537907384,"{""type"":""Point"",""coordinates"":[-121.7522672473159,36.80760059555742]}"
00000000000000000024,151,689.2778582311234,-0.130199286,20.955794994421403,1.8055539,154,666.9589796667756,-0.115501507,20.871574688207314,2.5525817E-4,154,666.6416504,-0.109610717,21.053885499322522,0,unvegetated,0.3836831597771909,"{""type"":""Point"",""coordinates"":[-121.7522672473159,36.80760059555742]}"
00000000000000000164,113,1495.7611520148746,0.10834540594687575,33.02082412965484,1.8023807,134,1325.011787155369,0.099605058,30.908503193381524,-0.003721362,135,1301.960168638386,0.099054058,30.48477711716861,0,unvegetated,0.8356273480505726,"{""type"":""Point"",""coordinates"":[-121.7522672473159,36.80760059555742]}"
00000000000000000030,83,258.27273958552166,0.290963468,13.487456924420915,1.9374923,88,279.7204888434993,0.2792131216094461,14.092208026035621,-0.04315864,95,233.25165708951272,0.2665621580079742,12.654627233760923,0,unvegetated,0.9726933087778299,"{""type"":""Point"",""coordinates"":[-121.75441207492263,36.80884022565027]}"
0000000000000000003a,125,405.5772489022707,0.076589989,15.144546404553813,1.9535804,127,396.7159777995512,0.06156844,14.535526518409371,-0.032855082,135,391.38724560576685,0.086207736,14.613157136677971,0,unvegetated,0.5585819862775474,"{""type"":""Point"",""coordinates"":[-121.75441207492263,36.80884022565027]}"
00000000000000000040,75,727.0781447453493,0.1669680406569479,22.49252367086141,1.9491948,78,742.6053675342347,0.16726399441367865,22.743170138776375,-0.055286936,87,728.0538656812472,0.16752780465340655,22.482247124621757,0,unvegetated,0.9264222804790576,"{""type"":""Point"",""coordinates"":[-121.75441207492263,36.80884022565027]}"
00000000000000000037,98,126.36478977179199,-0.061115857,8.955868624,1.944676,107,136.1389462107268,-0.064458598,9.043858150968006,-0.027817717,113,139.22291012892805,-0.08510548,8.922105242653029,0,unvegetated,0.28004831543907205,"{""type"":""Point"",""coordinates"":[-121.75438086121522,36.80885806205449]}"
00000000000000000042,132,226.9613824383872,-0.14498772,11.40574915455334,1.9474895,134,224.73406324740455,-0.138263303,11.117087944088663,-0.035000257,144,232.7412623300942,-0.144403102,11.340005445121626,0,unvegetated,0.9172116987686375,"{""type"":""Point"",""coordinates"":[-121.75441653402369,36.808849143852385]}"
00000000000000000048,70,287.5837281718826,0.1807046228936954,14.69087955922707,1.9446571,68,308.64796300094065,0.19153368593095058,15.480746087855145,-0.058600225,77,307.3003496684138,0.18319524668023462,15.311038428814207,0,unvegetated,0.36241141111785213,"{""type"":""Point"",""coordinates"":[-121.75441653402369,36.80880455284184]}"
00000000000000000035,123,68.90236318941852,-0.208874383,7.254776997635879,1.9408693,125,66.35058186822334,-0.204067883,7.100045022416854,-0.027672067,133,63.73581288089906,-0.113308295,6.666742092338397,0,unvegetated,0.002190918,"{""type"":""Point"",""coordinates"":[-121.75441653402369,36.808795634639736]}"
0000000000000000003b,126,103.9341367561086,0.13218332415609776,8.455394826,1.9421626,129,99.53139900046867,0.12342933598786365,8.187816465,-0.009411653,131,97.82191434331556,0.11596956461131247,7.700686694007125,0,unvegetated,0.8272131863535953,"{""type"":""Point"",""coordinates"":[-121.75441653402369,36.808817930145004]}"
00000000000000000047,84,95.77294531697859,0.1154334476433887,8.051792452524282,1.9370213,86,100.23724634377535,0.10226941614092559,8.321641218,-0.040020857,93,95.54180087260713,0.10824097841023315,8.139178703747914,0,unvegetated,0.5910322343908788,"{""type"":""Point"",""coordinates"":[-121.75441653402369,36.808817930145004]}"
00000000000000000045,81,82.08114605105301,0.24955966918696704,7.445434547096139,1.9223557,85,71.60862138,0.25344901915137874,6.962570068,-0.043755546,92,68.93384810584169,0.26163849573967723,6.787644640357021,0,unvegetated,0.2961417203915697,"{""type"":""Point"",""coordinates"":[-121.75441653402369,36.80882684834712]}"
00000000000000000029,91,125.11606423943215,0.086951634,9.258304036,1.9489825,94,120.03909824111923,0.13395239966349332,9.158884240340154,-0.024237279,99,114.18681212930137,0.13339731561216256,8.818601498329826,0,unvegetated,0.8041209348194263,"{""type"":""Point"",""coordinates"":[-121.75441653402369,36.808813471043955]}"
0000000000000000002f,48,582.3826632422454,0.055479714,20.621184283432605,1.9422858,49,618.5056078659122,0.082458671,21.22264774163944,-0.08890761,57,566.6307031,0.076306723,20.307598057928605,0,unvegetated,0.4330322979046436,"{""type"":""Point"",""coordinates"":[-121.75441653402369,36.808813471043955]}"
0000000000000000003f,106,41.30053406498928,-0.305920078,4.742222290450889,1.9299121,108,35.75330441597295,-0.129104457,4.122947507382815,-0.038404953,116,41.899577404914936,-0.186806857,4.584466467192096,0,unvegetated,0.41720299764518887,"{""type"":""Point"",""coordinates"":[-121.75441653402369,36.808813471043955]}"
0000000000000000004a,86,334.48153294734954,0.15310074296022974,14.210152368270183,1.9506501,90,338.88442721008613,0.16961542524237322,14.690294301675696,-0.02762971,95,367.85108149541315,0.1566736072251768,14.967366025033872,0,unvegetated,0.9496219401959678,"{""type"":""Point"",""coordinates"":[-121.75441653402369,36.808813471043955]}"
00000000000000000031,88,42.202281195622454,0.069330421,5.4041269762400415,1.9368658,98,42.32299062756225,0.099375888,5.5076738767534215,-0.03892486,106,40.67438405,0.096903644,5.400036377259501,0,unvegetated,0.734624795,"{""type"":""Point"",""coordinates"":[-121.75437640211418,36.808853602953434]}"
0000000000000000002e,127,123.17176105476706,0.037718973359795634,9.340906768401338,1.9533654,129,132.66717408958522,0.032312504,9.840835707287194,-0.032846186,138,132.36549584203158,0.039523979698061804,9.682306080715497,0,unvegetated,0.7199541639688652,"{""type"":""Point"",""coordinates"":[-121.75441653402369,36.808853602953434]}"
00000000000000000043,110,368.6860411652707,0.23339477548615303,15.488426300495481,1.9510169,113,331.12911481966023,0.21138323303146908,14.700472789027216,-0.036197178,121,352.61237588592064,0.22528268177600783,15.007559880509334,0,unvegetated,0.32633861390339736,"{""type"":""Point"",""coordinates"":[-121.75441653402369,36.80884468475133]}"
0000000000000000003c,75,68.54236188476581,-0.054332568,7.316646475,1.9386296,85,75.21272748706997,-0.042701436,7.355092940233759,-0.040086195,92,74.33964388812569,-0.031333927,7.474327462800624,0,unvegetated,0.5228811482031458,"{""type"":""Point"",""coordinates"":[-121.75437640211418,36.80885806205449]}"
0000000000000000002a,88,137.19428980068028,-0.317578133,9.713575691387723,1.9270886,91,135.31282919114167,-0.265098468,9.453400043892909,-0.037361782,98,155.17716160644605,-0.294206445,10.217150668370845,0,unvegetated,0.7702654442434472,"{""type"":""Point"",""coordinates"":[-121.75441653402369,36.808831307448166]}"
0000000000000000002c,76,39.737403791743176,0.09913669,5.013957835738779,1.931363,80,39.41224204296276,0.091539501,4.955504629320183,-0.04231519,87,38.11835794,0.063356852,4.886261855644475,0,unvegetated,0.525149677,"{""type"":""Point"",""coordinates"":[-121.75441653402369,36.808831307448166]}"
00000000000000000034,104,409.6308809439432,0.031010921961123553,16.948078790412445,1.9455588,108,387.50571257383143,0.031729743536169225,16.415260364199963,-0.033605065,115,389.9622701182093,0.031208115,16.30015313618506,0,unvegetated,0.011150908217790634,"{""type"":""Point"",""coordinates"":[-121.75441207492263,36.80884914385238]}"
0000000000000000003e,130,181.98052638506306,0.039979295,11.185336624050956,1.9418681,134,165.24599236328314,0.042849751571151465,10.734337650076112,-0.025550444,141,162.64879801572704,0.04568741,10.598112847302954,0,unvegetated,0.9526901093035092,"{""type"":""Point"",""coordinates"":[-121.75441207492263,36.80884914385238]}"
00000000000000000044,98,107.14006741103786,0.041816787,8.426883793285704,1.9366152,103,109.69846928344514,-0.003652316,8.389343127404828,-0.039524548,111,121.17735822017586,-0.006289204,9.009886773760709,0,unvegetated,0.7918722010860267,"{""type"":""Point"",""coordinates"":[-121.75441207492263,36.80884914385238]}"
00000000000000000032,82,16.191370620631243,0.011595649840516937,2.9452427021524463,1.9335829,90,10.988312519203703,0.032557219,2.708675032372055,-0.047675747,100,18.075971213864438,0.050156616,3.2026076965058983,0,unvegetated,0.4980479513797539,"{""type"":""Point"",""coordinates"":[-121.75438086121525,36.80886252115553]}"
00000000000000000038,104,64.80856641312052,0.14617103882409357,6.896566052297235,1.93611,111,84.31367815884819,0.13575333385773533,8.056637445840435,-0.027128672,117,58.411948273127415,0.15771041990319082,6.633341440774523,0,unvegetated,0.2994194201650838,"{""type"":""Point"",""coordinates"":[-121.75438086121525,36.80886252115553]}"
00000000000000000028,115,58.84581920973707,0.1019186031567996,6.493521842666506,1.9491394,117,49.11958280472529,0.043938799233615565,5.653290361107857,-0.027387813,123,58.123770210922075,0.088550404,6.394526043741895,0,unvegetated,0.671390161,"{""type"":""Point"",""coordinates"":[-121.75441653402369,36.80884022565027]}"
00000000000000000049,76,175.9438596353744,-0.146582314,10.861696784089808,1.9415555,79,181.1873981886948,-0.152726766,11.035978241986397,-0.05221206,88,188.9268409320295,-0.150952869,11.28239960579807,0,unvegetated,0.3961517690642553,"{""type"":""Point"",""coordinates"":[-121.75441207492263,36.80883576654921]}"
00000000000000000033,99,136.34708574844342,-0.125617652,9.360235445,1.9405098,102,134.48493113323343,-0.135917039,9.421086212096633,-0.030632505,108,138.99533768742597,-0.156279058,9.570938227308131,0,unvegetated,0.14939248089045087,"{""type"":""Point"",""coordinates"":[-121.75441653402369,36.80880009374079]}"
0000000000000000003d,99,207.01493548383934,-0.022271483,10.582809197450938,1.9336033,102,209.73547302555508,-0.078830167,10.871017773873113,-0.030233134,109,211.13118619292683,-0.141401298,10.88735473290469,0,unvegetated,0.8579267344779374,"{""type"":""Point"",""coordinates"":[-121.75441653402369,36.80880009374079]}"
00000000000000000036,92,61.945080934856975,0.10553437299186358,5.593540468120301,1.9372495,97,47.32783233638566,0.087281891,4.6712649094221765,-0.035425626,104,48.269761954738435,0.098520696,5.0870030525884955,0,unvegetated,0.23040029589769018,"{""type"":""Point"",""coordinates"":[-121.75438532031633,36.80886252115553]}"
00000000000000000046,87,59.26475972926646,0.050083807628886215,6.471533604909704,1.9396443,92,61.422722195738984,0.080619662,6.599581868249807,-0.03221375,99,69.52914601723438,0.076005772,7.014757316574991,0,unvegetated,0.8706388241293109,"{""type"":""Point"",""coordinates"":[-121.75438532031633,36.80886252115553]}"
0000000000000000002d,116,148.61328929065255,-0.160333077,10.345726560816455,1.9426879,118,142.94303492607457,-0.18485352,10.110193647647078,-0.029698564,125,146.64246762466942,-0.18752924,10.335022824851753,0,unvegetated,0.8406328217331638,"{""type"":""Point"",""coordinates"":[-121.75441653402369,36.80883576654921]}"
00000000000000000039,87,56.28266420723648,-0.147546378,6.249707031123419,1.9409045,97,49.65618525522575,-0.1480677,5.905284850605077,-0.038182188,105,54.463528335495816,-0.09018721,5.853479248285584,0,unvegetated,0.225917359,"{""type"":""Point"",""coordinates"":[-121.75436748391208,36.80884914385237]}"
00000000000000000041,94,211.78199145598822,0.2403597445710606,12.496342183424057,1.9410081,104,213.86694564333223,0.23441330983002423,12.546197200060682,-0.04833973,114,195.36735957175955,0.24663455169783144,11.979947916546472,0,unvegetated,0.6463650589654109,"{""type"":""Point"",""coordinates"":[-121.75436748391208,36.80884468475132]}"
00000000000000000059,69,216.80980171041554,-0.373648924,12.706595856451218,1.8373282,69,211.3272339928706,-0.381263294,12.396088064262422,-0.03637954,74,193.0810193,-0.364215415,11.999201754548833,0,unvegetated,0.2874093029365671,"{""type"":""Point"",""coordinates"":[-121.75043455678296,36.80934410406931]}"
0000000000000000005e,66,550.0404021833921,-0.151860587,19.082249298905072,1.8359252,67,593.1398769804011,-0.150222862,19.480823225544686,-0.03287711,72,636.5173835388365,-0.13791961,19.940922753273004,0,unvegetated,0.509447403,"{""type"":""Point"",""coordinates"":[-121.75043455678296,36.80934410406931]}"
0000000000000000004e,93,499.8754209056237,-0.012890828,17.086089250477773,1.8370118,97,530.8805973216231,0.013345099686566048,17.299183023624963,-0.03200462,104,536.4324028,0.037587629,17.95316241852293,0,unvegetated,0.10355093576939656,"{""type"":""Point"",""coordinates"":[-121.75043901588401,36.80933964496827]}"
0000000000000000005c,71,220.31023461047425,0.059038836,10.916451594103478,1.8376958,73,215.65609964194226,0.039621991280520505,10.74387201543519,-0.069974795,84,209.7302953134243,0.055040341,10.985121704668503,0,unvegetated,0.23487073225818944,"{""type"":""Point"",""coordinates"":[-121.75043901588401,36.80933964496827]}"
0000000000000000004d,87,45.74966220198529,0.048975599,5.534068561,1.8368385,86,41.23596289398308,0.15969036024608052,4.750390560868943,-0.033216503,92,47.45337021109591,0.18904620342654233,5.093365436128266,0,unvegetated,0.8116321595953737,"{""type"":""Point"",""coordinates"":[-121.75041672037874,36.80934410406931]}"
0000000000000000004f,77,161.19880540258558,0.10484981626054601,9.915057530960723,1.8357127,74,189.18559579549432,0.099801917,10.70493329627775,-0.031154655,78,213.79388649569574,0.09680581,11.510932705793714,0,unvegetated,0.21673950421741262,"{""type"":""Point"",""coordinates"":[-121.75043009768189,36.80934410406931]}"
00000000000000000050,71,534.6979199950056,-0.141583012,19.410928475771684,1.8281211,66,572.3873,-0.128523841,20.041534316088313,-0.051175717,73,560.0498824594458,-0.12060273,19.749037128225183,0,unvegetated,0.23423699696911482,"{""type"":""Point"",""coordinates"":[-121.75043009768189,36.80934410406931]}"
