system:index,DEM,Green,Green_contrast,Green_corr,Green_diss,NDRE,NDVI,NDWI,Near-Infrared,Near-Infrared_contrast,Near-Infrared_corr,Near-Infrared_diss,OSAVI,RGVI,Red,Red-Edge,Red-Edge_contrast,Red-Edge_corr,Red-Edge_diss,Red_contrast,Red_corr,Red_diss,label,name,random,.geo
0000000000000000000a,1.891335,7522,394145.2929783532,0.06378346983593487,497.19322641820594,-0.05864366888999939,0.10821388,-0.31675506,14486,701945.8123916535,0.19245522737860815,710.9135122003379,0.10821321405133008,-0.2159624,11663,16282,374581.6877995544,0.1423461025533005,508.26716949204314,845134.0670237035,0.08950242312803074,730.1042686883064,0,Unvegetated,0.12936758905193757,"{""type"":""Point"",""coordinates"":[-121.75181687810951,36.80772545038691]}"
0000000000000000000b,1.8938257,6968,333069.2085810773,-0.23441124221795495,485.92949561000415,-0.09244319051504135,0.12494151,-0.31612557,13440,2714106.020872724,-0.2912004329265834,1419.9819809047715,0.12494067751285787,-0.1991252,10436,16139,248376.28050880076,-0.20563123772724975,392.84156464389105,780420.8614679591,-0.10164515684411358,733.8316754865315,0,Unvegetated,0.5416503325841492,"{""type"":""Point"",""coordinates"":[-121.75181687810951,36.80772545038691]}"
0000000000000000000c,1.893852,8695,855943.218682664,-0.23373682597196707,793.2889676006828,-0.04223501682281494,0.11285388,-0.29234636,15841,1279288.164472268,-0.24682586215180818,981.4342210000277,0.11285323818373524,-0.18573128,12635,17238,776974.3915603516,-0.0970162567512116,707.7475685677248,683620.1277367115,-0.21323985399006223,689.7849769962625,0,Unvegetated,0.04752232617831231,"{""type"":""Point"",""coordinates"":[-121.75181687810951,36.80772545038691]}"
0000000000000000000d,1.8931122,7392,1949539.147255147,0.16585811091790267,1201.240121394677,-0.06217233091592789,0.1325332,-0.33019012,14615,3160835.4168091584,0.18921057498669436,1538.6557919345596,0.13253236649302397,-0.20686617,11206,16533,1456112.7861571298,0.24920370342891396,1013.2503323652783,2630221.16177872,0.2030334546165417,1435.0276053959387,0,Unvegetated,0.1251758902761161,"{""type"":""Point"",""coordinates"":[-121.75182579631164,36.80772545038691]}"
0000000000000000000e,1.8884588,9490,1025046.7184146579,-0.08326034338433452,845.762020686786,-0.0067773619666695595,0.102454364,-0.29132125,17287,1615003.4086120839,-0.02451532827610113,1042.4147796584318,0.10245384032149939,-0.19467819,14075,17520,335061.91144042084,-0.18322118199177093,508.9362415387174,2084578.8500060579,-0.10846804850167929,1197.1552217749952,0,Unvegetated,0.6917092199622754,"{""type"":""Point"",""coordinates"":[-121.75182579631164,36.80772545038691]}"
0000000000000000000f,1.8886479,7768,774491.0370659227,0.08211499795007351,715.432233243363,-0.053901247680187225,0.13261023,-0.31250194,14828,1921647.33553927,0.06327060036362565,1097.2978845542602,0.13260942069849954,-0.1876592,11362,16511,391381.02134379203,0.15289995355070765,517.8048914935099,1557116.3534812846,0.1855942138160682,986.8854420434748,0,Unvegetated,0.27224950700220796,"{""type"":""Point"",""coordinates"":[-121.75182579631164,36.80772545038691]}"
00000000000000000010,1.8926363,7421,873399.4577667783,0.11412384426609949,764.796826417681,-0.054493121802806854,0.15686013,-0.33676827,14954,1434453.4315413604,0.20057809398007131,1015.2122278729145,0.15685915337868112,-0.18991864,10896,16674,288476.10955694364,0.04198877029439215,470.30827903636356,1180660.9454664513,0.0540343730798826,909.4186145130044,0,Unvegetated,0.7359811351516875,"{""type"":""Point"",""coordinates"":[-121.75182579631164,36.80772545038691]}"
00000000000000000011,1.8943915,8266,616597.4990080772,-0.011121234562594298,651.7140106384045,-0.05326060950756073,0.13046296,-0.3140442,15831,1599223.6660487566,-0.05366364597535758,1075.2766856749377,0.13046220807036232,-0.19141872,12183,17600,454538.05846172856,-0.05543454583520846,537.74837208337,1118204.2924436806,0.015727126504738776,870.2673767011902,0,Unvegetated,0.21557006400348555,"{""type"":""Point"",""coordinates"":[-121.75182579631164,36.80772545038691]}"
00000000000000000012,1.8880805,18034,5256742.678332291,0.1511292412662221,1976.2245340532836,0.05372222140431404,0.17543739,-0.30629462,33886,1.149092978431281E7,0.17351950148312023,2906.840322662715,0.17543689285395017,-0.13830332,23827,30352,2086183.041257548,0.07773295384701276,1208.2005359761615,7826882.914657274,0.132613289391438,2354.910647635718,0,Unvegetated,0.6028430026976108,"{""type"":""Point"",""coordinates"":[-121.75187038732214,36.807680859376376]}"
00000000000000000013,1.8898095,6101,1822962.0416600367,-0.03937580590696312,973.3683328449252,-0.09215683490037918,0.16034468,-0.34722406,12569,3374851.8509066994,0.11538781872720229,1285.5545815492928,0.16034347431213547,-0.19792119,9109,15105,1025150.5597308882,0.16752867263072,804.269425233158,3461502.255768616,-0.023768163812651212,1367.4793554160406,0,Unvegetated,0.45769185197948203,"{""type"":""Point"",""coordinates"":[-121.75181687810951,36.807720991285855]}"
00000000000000000014,1.8916746,7125,831320.7572275185,0.10037441546654902,766.8265427787463,-0.09262935817241669,0.1220628,-0.3236495,13954,2142552.878684615,0.05187672903413205,1232.788325156898,0.12206201949596888,-0.20989147,10904,16755,745658.2042781775,0.07127882628843485,719.3001473109426,1390187.7593278466,0.2095777207154737,1014.3064526930812,0,Unvegetated,0.7643705596408864,"{""type"":""Point"",""coordinates"":[-121.75182133721059,36.80772545038691]}"
00000000000000000015,1.890878,9425,1024859.8330564518,-0.27611869358599117,829.2132514386857,-0.005196313839405775,0.10874262,-0.3026329,17580,1308445.800961227,-0.23938737634762597,967.4453049580233,0.10874206226022606,-0.20059082,14148,17761,294695.5929457478,-0.1676170224327004,457.43949311286497,2273181.8646864817,-0.3545213535254934,1249.9294613997072,0,Unvegetated,0.9647101775715681,"{""type"":""Point"",""coordinates"":[-121.75182133721059,36.80772545038691]}"
00000000000000000016,1.8906636,7893,632348.2885296978,0.30299324853410325,669.9663511590613,-0.03765106573700905,0.15422136,-0.34319693,16145,2407471.117857152,0.37050432211884854,1288.1320142617292,0.15422046996818542,-0.1995128,11839,17394,462029.3371360076,0.35211921585919276,565.4765271828303,2078814.4780602148,0.2984085471028501,1246.6274395668931,0,Unvegetated,0.8641073808255214,"{""type"":""Point"",""coordinates"":[-121.75182133721059,36.80772545038691]}"
00000000000000000017,1.8903806,6788,470637.2686611531,0.2691560756057853,583.7101549906514,-0.06661567091941833,0.1619685,-0.34499776,13944,1556896.696036811,0.31592888423664744,1057.8091253163643,0.16196742368141565,-0.19383937,10052,15926,500608.6238462101,0.20430229448494205,553.5831951591638,861570.8194178147,0.24491645439484183,784.3698445027022,0,Unvegetated,0.13961367633221522,"{""type"":""Point"",""coordinates"":[-121.75182133721059,36.80772545038691]}"
00000000000000000018,1.8893341,11961,4662946.614521234,0.21684916136022173,1873.4447168033578,0.04189072921872139,0.10228881,-0.2792774,21227,8255229.5963281365,0.15489676295942487,2462.4143943946265,0.10228838801894848,-0.18219486,17288,19507,1213063.294717616,0.22444322012075,963.6385426420063,6711255.301811707,0.20616084050430736,2246.783135047296,0,Unvegetated,0.8858603261348676,"{""type"":""Point"",""coordinates"":[-121.75182133721059,36.80772545038691]}"
00000000000000000019,1.8861938,11663,5265246.181123804,0.1327658240699632,1903.1832456721477,0.03265766426920891,0.0739465,-0.26573345,20031,5722140.802091711,0.09088372366818298,1937.5361733851446,0.07394617344228482,-0.19577159,17313,18732,1342453.2827758824,-0.0014088829664305955,960.271195941684,8006627.705403266,0.1368341958099538,2356.557047109155,0,Unvegetated,0.6782027854695019,"{""type"":""Point"",""coordinates"":[-121.75182133721059,36.80772545038691]}"
0000000000000000001a,1.8898904,9201,758273.3151248981,-0.06525906449755209,680.2699629585474,-0.020501339808106422,0.117836766,-0.29932892,17064,1458908.8714109173,-0.039624807794336456,1058.030224368796,0.11783614441574655,-0.18813851,13469,17772,324794.2999697169,-0.06119677327036699,463.9413079852261,1324795.1301315185,-0.04134766274941194,982.1600015288252,0,Unvegetated,0.28175926526275763,"{""type"":""Point"",""coordinates"":[-121.75182133721059,36.80772545038691]}"
0000000000000000001b,1.8890285,7415,166806.44558540656,-0.09826680132036603,310.95717134147867,-0.06346391141414642,0.11905187,-0.32035023,14406,789460.8313185838,-0.23447726614883974,655.5833043885305,0.1190511355583328,-0.20927486,11341,16358,566964.6170518001,-0.08099060253502871,476.9664978398582,293775.25122247357,-0.15959662501539465,419.58544133206635,0,Unvegetated,0.7521468892855555,"{""type"":""Point"",""coordinates"":[-121.75182133721059,36.80772545038691]}"
0000000000000000001c,1.8936205,7242,335658.0898791426,-0.0033171927277836546,441.81093654501694,-0.07087619602680206,0.15365429,-0.3349798,14542,859455.8898164625,-0.028481763171477877,777.4836508885951,0.15365331225375686,-0.19122621,10668,16756,208724.66746567632,-0.02519229184478531,353.14188148556434,755289.6403717111,-0.00639359410253646,739.9026979185073,0,Unvegetated,0.634936965298596,"{""type"":""Point"",""coordinates"":[-121.75182133721059,36.80772545038691]}"
0000000000000000001d,1.8935077,6867,497407.50014017435,-0.07020877610462647,597.8573558335107,-0.07073334604501724,0.14519076,-0.32972452,13628,1255336.1723336552,-0.07971131848716351,974.5320815158457,0.14518978122336534,-0.1938217,10166,15689,321821.1991016064,-0.039777331141039325,478.18910423517997,604545.303012553,-0.08112165228633289,662.1537700685947,0,Unvegetated,0.89017987706278,"{""type"":""Point"",""coordinates"":[-121.75182133721059,36.80772545038691]}"
0000000000000000001e,1.8891536,6578,738548.6046700731,0.06021132589111423,687.7273072383571,-0.07972410321235657,0.1343732,-0.33373663,13144,1440608.5136644389,-0.004405700090361057,934.0693174490592,0.1343722649292432,-0.20880164,10049,15417,340129.4739830829,-0.19878915447662424,495.71399800093013,1471568.6771574072,0.036307400760358426,958.7207649788006,0,Unvegetated,0.7379587207958622,"{""type"":""Point"",""coordinates"":[-121.75182133721059,36.80772545038691]}"
0000000000000000001f,1.8910782,7495,221332.3372434334,-0.07672186852206153,320.8362581362637,-0.05868127569556236,0.12971848,-0.31071448,14255,532854.1035289066,-0.1981656162577849,601.0483022834378,0.1297176639562934,-0.18860081,10982,16031,218870.71299595802,-0.14549313235359657,389.9463997272129,540271.7041441634,-0.232305021180406,588.4167303403688,0,Unvegetated,0.2660393297757653,"{""type"":""Point"",""coordinates"":[-121.75182133721059,36.80772545038691]}"
00000000000000000020,1.8926952,7967,1017599.009807635,-0.007241090523355264,839.1242192794672,-0.04305382817983627,0.12157944,-0.3176866,15360,1959064.7155157314,-0.0028285182578765555,1175.0807777870841,0.12157872179923006,-0.20404142,12044,16735,614439.9081976392,0.011628344102703032,630.6710835926459,1963339.1727897362,0.009915831007572498,1203.9437156452288,0,Unvegetated,0.2592545420818466,"{""type"":""Point"",""coordinates"":[-121.75182133721059,36.80772545038691]}"
00000000000000000021,1.8924361,8380,1040442.3779700601,0.19861376282313767,812.1959133405521,-0.02516729012131691,0.123825364,-0.3063529,15759,1985477.1419047313,0.16184203918725887,1108.0189812918904,0.12382464739848584,-0.18975231,12306,16565,693308.9169814298,0.08055057583485911,688.15487399178,2148969.0953458482,0.2161843344467936,1254.4865664669178,0,Unvegetated,0.9646837742795148,"{""type"":""Point"",""coordinates"":[-121.75182133721059,36.80772545038691]}"
00000000000000000022,1.891421,6912,676550.1857248133,0.0656071610578321,644.9348403565953,-0.060059804469347,0.15766111,-0.34717542,14265,1167784.1856515377,0.16383074574311962,896.3589582627692,0.15766009099947206,-0.20053649,10372,16075,332482.4690066606,-0.002496967135405968,513.315463164293,590143.8918280081,0.11636572599486392,650.1007372631774,0,Unvegetated,0.5111008455024788,"{""type"":""Point"",""coordinates"":[-121.75182133721059,36.80772545038691]}"
00000000000000000023,2.332084,11963,2039990.9146871464,0.15262546949818467,1228.6340539862988,0.06481572240591049,0.039075337,-0.28920496,21691,4307828.868505421,0.12036329003162641,1614.32162248333,0.03907518911499047,-0.2529637,20058,19052,1507882.4343720304,0.1522149645957167,1036.698331984395,5181996.44005545,0.05310251234354813,1678.4371060155818,0,Unvegetated,0.376981877806577,"{""type"":""Point"",""coordinates"":[-121.75497838075641,36.81020916967368]}"
00000000000000000024,2.3378038,6437,1.641964861552047E7,-0.08008854747763905,3297.3223134160608,-0.04515305906534195,0.06232718,-0.33072236,12256,2.8573741010690715E7,-0.20114673505786934,4551.182928320892,0.06232670433657649,-0.27475718,10906,13269,1.277095429235951E7,-0.10513215738267633,2942.0575617441846,3.0409387790929243E7,-0.11220770067659988,4430.640767524524,0,Unvegetated,0.571287064580191,"{""type"":""Point"",""coordinates"":[-121.75497838075641,36.81020916967368]}"
00000000000000000025,2.3372433,12317,4487639.186493857,0.13624284079511376,1738.0948908040957,0.0374322235584259,0.04504993,-0.26214817,21027,5906361.0299972845,0.03686896139129634,1960.4570521021976,0.04504975080683258,-0.21965861,19214,19496,1913181.0393508875,0.05158374750645148,1134.0304093180578,5603399.335783598,0.1383603017332387,2002.194583060039,0,Unvegetated,0.7275749621789761,"{""type"":""Point"",""coordinates"":[-121.75498283985749,36.81020471057263]}"
00000000000000000026,2.3340325,10809,1739619.2509328837,0.0899112453799866,1044.1406544666154,0.03547113761305809,0.078902476,-0.30259606,20181,3938213.6162244305,-0.0032024449254334265,1625.217386663116,0.07890213620613273,-0.22917949,17225,18792,1128841.4709267393,0.2283469010012541,847.3158627102625,3098211.3923588176,0.05571801950799904,1339.3676616831867,0,Unvegetated,0.5973015304499999,"{""type"":""Point"",""coordinates"":[-121.75498283985749,36.81020471057263]}"
00000000000000000027,2.336768,10246,1708281.1775765219,0.08146864217695175,973.6779886531892,-0.020319009199738503,0.077897504,-0.30855456,19384,2276898.7470580125,0.07083541858777571,1073.869496559539,0.07789715332559005,-0.23633333,16594,20184,475509.3915931258,-0.08217835440288214,570.4953135887176,3564173.65126417,0.06792664625388128,1428.6598059626058,0,Unvegetated,0.585862578402147,"{""type"":""Point"",""coordinates"":[-121.75498283985749,36.81020471057263]}"
00000000000000000028,2.3331945,11021,1216652.0602450739,0.03739756751645609,950.4876275713782,0.02900666743516922,0.04965987,-0.28117388,19649,2969299.1025792137,0.09145109543170044,1466.490342719033,0.049659659328674055,-0.23480101,17785,18538,1315083.390215825,0.07482311721269219,911.3506160316184,2736222.881383938,0.10053722898948672,1343.5563152577674,0,Unvegetated,0.1590346117456205,"{""type"":""Point"",""coordinates"":[-121.75498283985749,36.81020471057263]}"
00000000000000000029,2.3411493,14318,895701.2847588167,0.03994624776473368,782.7738992323561,0.051134735345840454,0.035565592,-0.26449996,24612,2381584.1040459326,0.11825743781000542,1238.234617917877,0.03556547184338798,-0.23105471,22920,22216,758644.1430896585,0.01008563934411685,696.2142414751154,3050122.483344946,-0.017949707237055426,1458.7819695006121,0,Unvegetated,0.35047313232848654,"{""type"":""Point"",""coordinates"":[-121.75497838075641,36.81020471057263]}"
0000000000000000002a,2.3332503,12725,4058000.3899640734,-0.03914242037282832,1548.511072229888,0.05145155265927315,0.07178457,-0.28640297,22945,1.0111567433464913E7,-0.04575083174854042,2490.3020239098396,0.07178430398325707,-0.21912576,19875,20667,2907672.237275119,-0.04783089519168099,1342.3723424348914,6959723.804242444,0.07704874509351033,2025.474863278561,0,Unvegetated,0.9227120250665048,"{""type"":""Point"",""coordinates"":[-121.75497838075641,36.81020471057263]}"
0000000000000000002b,2.337894,11203,1795297.5256221811,0.18105205939623925,1083.9351713846615,0.03579021990299225,0.08239048,-0.3075136,21099,3390515.622964465,0.14808331077390538,1526.04420560922,0.08239014116815369,-0.23101065,17887,19629,1402036.650701693,0.19205454613460318,978.7528718110284,3190727.592593502,0.1896965873265422,1510.2349797565416,0,Unvegetated,0.8995924326669867,"{""type"":""Point"",""coordinates"":[-121.75497838075641,36.81020471057263]}"
0000000000000000002c,2.331068,11335,967202.47048906,0.014990034275030638,759.9765818503402,0.041711706668138504,0.088044636,-0.2904851,20615,2184616.0895740907,0.030097394935958914,1097.4467931365496,0.08804426751456013,-0.20772946,17287,18962,1515040.155926677,0.11079194171403242,921.3143814054546,2665811.0868083886,0.3075160056662975,1381.4529425569642,0,Unvegetated,0.31310380998731757,"{""type"":""Point"",""coordinates"":[-121.75497838075641,36.81020471057263]}"
0000000000000000002d,1.888412,18389,693332.6528934056,0.034183418717072866,681.758923469544,0.04318760707974434,0.1721957,-0.2923996,33587,1541617.1743800305,-0.2036997271334126,961.5005695212806,0.17219522621235767,-0.12658244,23718,30805,231142.48802176426,-0.1613615704954344,374.36424571962436,810696.0448340473,-0.08720973443859759,714.518926093679,0,Unvegetated,0.640866898707904,"{""type"":""Point"",""coordinates"":[-121.75187484642319,36.807680859376376]}"
0000000000000000002e,1.8871621,21708,1007068.4591155894,0.21417406479434692,881.6675445707604,0.060565199702978134,0.17322297,-0.2973557,40081,3444565.8944746344,0.19665058005742742,1620.7735237484922,0.17322256310173978,-0.13086955,28251,35497,1492227.5531917128,0.17028043702411372,1032.9608448384931,2340944.708981382,0.21379238036736162,1350.7139148619385,0,Unvegetated,0.03782678905918457,"{""type"":""Point"",""coordinates"":[-121.75187484642319,36.807680859376376]}"
0000000000000000002f,1.8875304,15876,545011.4355374225,0.001439935799920682,606.2751527508345,0.043308764696121216,0.19800505,-0.32470495,31137,1532813.0368866678,-0.041138878910938946,991.7286164232462,0.198004433281809,-0.13544488,20845,28553,787285.5664911486,0.1527469224292616,696.7037670067805,483754.8607541861,0.02914912087881206,575.5111743402856,0,Unvegetated,0.12724755617994032,"{""type"":""Point"",""coordinates"":[-121.75187484642319,36.807680859376376]}"
00000000000000000030,1.889464,17871,1701610.8161672782,-0.12801139621738475,1067.7969762942284,0.04305582493543625,0.19582976,-0.31599617,34367,3806919.0859826826,-0.19289055943237818,1648.7396035063352,0.1958292126147506,-0.1280354,23141,31523,979453.4862165131,-0.22532911373914277,818.6195519525787,3516952.9267621404,-0.09356208738185892,1520.3169579665098,0,Unvegetated,0.6779188021520509,"{""type"":""Point"",""coordinates"":[-121.75187484642319,36.807680859376376]}"
00000000000000000031,1.8871665,19699,1013737.205912492,-0.03966895511732881,833.932825013343,0.07254467159509659,0.20839986,-0.30762967,37188,1772031.5218135251,0.06697070634394273,1079.0939303385844,0.20839931883219906,-0.10597319,24388,32151,695742.8013937376,0.08634905081097953,723.7523676271318,2017721.2612446444,-0.15674678489441754,1126.9399849741947,0,Unvegetated,0.8929094084111534,"{""type"":""Point"",""coordinates"":[-121.75187484642319,36.807680859376376]}"
00000000000000000032,1.8898877,18566,2288562.463449601,0.15678578438444868,1192.9847748318407,0.0447605699300766,0.18616445,-0.31209508,35411,6628782.886309012,0.2539251336630823,2069.2663259465344,0.186163948146441,-0.13360532,24340,32337,2091060.697134505,0.31895282181726764,1178.0318555406234,4508749.849787134,-0.041384837181221934,1740.9706780752397,0,Unvegetated,0.9602089969950075,"{""type"":""Point"",""coordinates"":[-121.75187484642319,36.807680859376376]}"
00000000000000000033,1.887847,14959,1844193.7839089355,-0.13708543307670934,1099.3070625555292,0.04511987417936325,0.18720429,-0.32029724,29040,2601586.268398641,-0.028430778703446777,1355.6427866288036,0.1872036696463611,-0.14159682,19882,26524,1640282.1005405006,-0.17221163001869122,1040.7025712976974,1910068.775365777,-0.018732077389982615,1119.9109636821029,0,Unvegetated,0.2763458506392431,"{""type"":""Point"",""coordinates"":[-121.75187484642319,36.807680859376376]}"
00000000000000000034,1.887317,21687,2660688.974473982,0.1478108775206009,1379.9337385251997,0.07342913746833801,0.18832701,-0.30262172,40526,7937650.90656108,0.10413870879161619,2389.6860249277124,0.18832657674143388,-0.12114512,27677,34970,2933957.4286941644,0.20913916071859673,1458.492695187742,4501151.8028402645,0.20705935798960962,1791.8972134574062,0,Unvegetated,0.008027673168916394,"{""type"":""Point"",""coordinates"":[-121.75187484642319,36.807680859376376]}"
00000000000000000035,1.8902966,21469,2262237.3445819234,-0.18275740139022972,1209.8564096497482,0.06333106011152267,0.19030704,-0.29968736,39803,5866973.6524546165,-0.10387458127410273,1961.6881921343106,0.19030658362879996,-0.116045155,27077,35057,1549232.8016349445,-0.036802858003854286,1031.0956724145278,1683823.0222758492,-0.030228794731068293,1077.736035998414,0,Unvegetated,0.7936518480039003,"{""type"":""Point"",""coordinates"":[-121.75187484642319,36.807680859376376]}"
00000000000000000036,1.8862416,16100,878372.823512113,-0.08502419145289464,719.7137992679889,0.04372643306851387,0.18637621,-0.30406106,30167,1111732.4533401867,-0.09437380578143512,816.8337859376876,0.1863756327190866,-0.124751076,20688,27640,954175.7034481738,-0.01925191467436581,791.9774838308996,790951.8170340147,-0.02134043875635634,762.2901634478097,0,Unvegetated,0.26211075351932167,"{""type"":""Point"",""coordinates"":[-121.75187484642319,36.807680859376376]}"
00000000000000000037,1.889964,17208,326557.782874517,-0.11648401561409281,464.0022210271344,0.0344637967646122,0.17901634,-0.30521387,32323,687514.7027883808,-0.07351516226998077,675.6154416857638,0.1790158198954932,-0.13345608,22520,30205,2763163.197796688,-0.18382749954860744,1315.0501967146188,1036430.7490516808,-0.13946270872470845,855.964025877572,0,Unvegetated,0.15724582293784517,"{""type"":""Point"",""coordinates"":[-121.75187484642319,36.807680859376376]}"
00000000000000000038,1.8875182,22395,1630465.020812713,0.07723615335133008,1036.7285042201347,0.07943873852491379,0.16271314,-0.2795297,39785,6452122.882496363,0.009336537140599198,1913.2087997434505,0.16271275878603925,-0.12239504,28638,33915,1717922.6523240148,-0.025933072898661612,1072.287007282937,1786001.5256829595,0.07480150877273459,1106.029353872155,0,Unvegetated,0.17886925985505875,"{""type"":""Point"",""coordinates"":[-121.75187484642319,36.80768531847743]}"
00000000000000000039,1.8848671,18295,1559842.2694833223,0.16455169535791123,1017.4829367838452,0.04793476685881615,0.18014114,-0.29663342,33710,3669404.0367740802,0.11087783479581914,1696.1545481346732,0.18014063733166524,-0.12302288,23427,30617,501184.38220446475,0.009221367535223464,590.5980843961472,3203824.219417297,-0.0386479369585897,1573.1819645566422,0,Unvegetated,0.1890233222593144,"{""type"":""Point"",""coordinates"":[-121.75187484642319,36.80768531847743]}"
0000000000000000003a,1.8900555,13932,2946009.0588192893,-0.21827861297985957,1410.8547979684745,0.057639654725790024,0.1805133,-0.34326226,28489,5719009.128626646,0.006063930248795384,1907.3493741706268,0.18051269408786808,-0.17349009,19774,25386,6381163.497232404,-0.07908649952232367,1964.4732444614297,2327751.1047333465,-0.012290879442922287,1009.4054998175441,0,Unvegetated,0.3289791849395075,"{""type"":""Point"",""coordinates"":[-121.75187484642319,36.80768531847743]}"
0000000000000000003b,1.8875653,21103,1317314.0216584,0.15045741338713792,952.094031619227,0.07802796363830566,0.1679741,-0.2995573,39160,5051417.226320713,0.1332857098369964,1815.5573099436597,0.16797369091238404,-0.13856144,27901,33486,2032555.594333757,0.07096079630814726,1150.0033335611415,2226796.3300831406,0.18913737454089677,1270.5494185773487,0,Unvegetated,0.21994029859648667,"{""type"":""Point"",""coordinates"":[-121.75187484642319,36.80768531847743]}"
