system:index,Blue,Blue_contrast,Blue_corr,Blue_diss,DEM,Green,Green_contrast,Green_corr,Green_diss,RGVI,Red,Red_contrast,Red_corr,Red_diss,label,name,random,.geo
00000000000000000543,117,30.998980225448854,-0.1877629288015993,4.701212194176016,-31.771235,142,39.03424820875768,-0.191730553547938,5.186908460570021,-0.017372083,147,27.977480701007458,-0.2388111415542909,4.575176577216423,2,WetSediment,0.5818527815183221,"{""type"":""Point"",""coordinates"":[-121.75517904030384,36.80483595290428]}"
0000000000000000054f,114,68.45446450533521,-0.0788206293631348,6.914893882826162,-31.773464,142,92.80071169296812,-0.03937722053145774,7.695573007785313,-0.012123408,146,114.10806789407619,-0.029545014282287042,8.71416928462674,2,WetSediment,0.716507986243626,"{""type"":""Point"",""coordinates"":[-121.75517904030384,36.80483595290428]}"
00000000000000000644,68,289.9274363902824,-0.2540294428888775,13.32367495789784,-31.776491,84,342.93719714120596,-0.2619874746505511,14.488435110416976,-0.046491135,92,293.4128154298203,-0.2505043266262942,13.12464835841945,2,WetSediment,0.712059929367519,"{""type"":""Point"",""coordinates"":[-121.75517904030384,36.80483595290428]}"
000000000000000006e5,98,357.472616154766,0.03061822928169681,15.495798502994841,-31.768824,116,332.83380353253654,0.0333066768844851,14.821570389068558,-0.019479455,120,357.9029483442055,0.028297108713398376,15.119339565827442,2,WetSediment,0.8810758666050645,"{""type"":""Point"",""coordinates"":[-121.75517904030384,36.80483595290428]}"
0000000000000000072a,120,172.45213350217398,-0.11360426398178691,10.862309563102478,-31.7671,139,186.1722635004656,-0.10753190317308607,11.434219438676708,-0.01249752,143,170.68528007431507,-0.0637558492235589,10.933415311315997,2,WetSediment,0.07907061120857495,"{""type"":""Point"",""coordinates"":[-121.75517904030384,36.80483595290428]}"
00000000000000000737,108,63.39040554237444,-0.082743733514159,6.507543005405962,-31.7709,129,64.15843275673551,-0.04821021032622406,6.5202901772059905,-0.022818832,135,70.39258713179704,-0.14557421285733696,6.9438347921850125,2,WetSediment,0.9830982573281075,"{""type"":""Point"",""coordinates"":[-121.75517904030384,36.80483595290428]}"
00000000000000000532,84,190.30452459801867,-0.08482350177303682,9.499665666523004,-31.771729,97,184.03248347556928,-0.08784138378836816,9.375232794432346,-0.02752109,103,184.47275798854264,-0.08892667537609525,9.146637885941942,2,WetSediment,0.26848191714809577,"{""type"":""Point"",""coordinates"":[-121.75520133580909,36.80480473919691]}"
00000000000000000555,98,240.28512091268726,-0.11653438376085279,12.85616304223428,-31.782557,122,302.4640690544106,-0.1342365956251157,14.253989283898672,-0.024386618,128,273.8876397508789,-0.11310038095714561,13.743740143454335,2,WetSediment,0.4967860743383665,"{""type"":""Point"",""coordinates"":[-121.75520133580909,36.80480473919691]}"
0000000000000000055f,82,408.8685826364796,-0.09442597233887973,16.92348136333664,-31.775152,100,359.42736481691423,-0.09554091523553518,15.894864968995872,-0.017176304,104,365.99334670641315,-0.07231819025579497,16.206439596374338,2,WetSediment,0.2858600944460067,"{""type"":""Point"",""coordinates"":[-121.75520133580909,36.80480473919691]}"
000000000000000006ee,71,708.4806166191416,0.07696144848763928,22.19598682858286,-31.782108,86,713.7028988813872,0.08513162078717339,22.215751635818336,-0.015428079,89,768.1756265059126,0.06550292299361499,22.965919265643564,2,WetSediment,0.5400618447927353,"{""type"":""Point"",""coordinates"":[-121.75520133580909,36.80480473919691]}"
