GrndTruth,RASTERVALU,Classified,Latitude,Longitude
0,0,0.000000000000000,4074708.782500000204891,610966.185046000056900
0,0,0.000000000000000,4074709.212960000149906,610991.165599999949336
2,0,0.000000000000000,4074709.087989999912679,611000.191370000015013
0,0,0.000000000000000,4074701.659090000204742,611003.371217999956571
0,0,0.000000000000000,4074710.712629999965429,611035.850103999953717
0,0,0.000000000000000,4074706.074769999831915,611036.419421999948099
0,0,0.000000000000000,4074706.991229999810457,611065.274114000028931
0,0,0.000000000000000,4074704.700079999864101,611090.407412000000477
0,0,0.000000000000000,4074702.964350000023842,611130.995605999953113
2,0,0.000000000000000,4074704.686189999803901,611163.280091000022367
0,0,0.000000000000000,4074688.939689999911934,610570.981292000040412
0,0,0.000000000000000,4074692.980460000224411,610590.018723999965005
0,0,0.000000000000000,4074683.954690000042319,610603.293548000045121
2,1,1.000000000000000,4074691.022559999953955,610616.318428999977186
2,1,1.000000000000000,4074695.091099999845028,610630.176456999965012
0,0,0.000000000000000,4074685.426589999813586,610634.800429000053555
0,0,0.000000000000000,4074689.828379999846220,610661.044590999954380
0,0,0.000000000000000,4074696.271399999968708,610696.869955000001937
2,1,1.000000000000000,4074691.702969999983907,610713.310742000001483
0,0,0.000000000000000,4074693.896920000202954,610723.155773999984376
2,1,1.000000000000000,4074689.758959999773651,610743.678986000013538
2,0,0.000000000000000,4074686.495790000073612,610753.871164000011049
1,1,1.000000000000000,4074684.315719999838620,610780.906816000002436
0,0,0.000000000000000,4074686.218080000020564,610792.223742999951355
0,0,0.000000000000000,4074690.508789999876171,610827.618647000053898
0,0,0.000000000000000,4074692.744400000199676,610860.319706000038423
2,1,1.000000000000000,4074683.899149999953806,610861.333370000007562
0,0,0.000000000000000,4074689.897809999994934,610872.275380000006407
0,0,0.000000000000000,4074696.465799999888986,610903.948889999999665
0,0,0.000000000000000,4074688.314830000046641,610922.430889999959618
0,0,0.000000000000000,4074695.688190000131726,610974.655384000041522
0,1,1.000000000000000,4074684.162980000022799,610974.211037999950349
0,0,0.000000000000000,4074687.912140000145882,610989.527074999990873
0,0,0.000000000000000,4074696.840710000135005,611014.965861000004224
0,0,0.000000000000000,4074692.188970000017434,611032.225910000037402
0,0,0.000000000000000,4074687.440030000172555,611034.017178999958560
0,0,0.000000000000000,4074684.607319999951869,611045.459078000043519
0,0,0.000000000000000,4074697.437799999956042,611092.504167999955826
0,0,0.000000000000000,4074697.340600000228733,611124.302649999968708
0,0,0.000000000000000,4074691.536340000107884,611151.171672999975272
2,1,1.000000000000000,4074686.662419999949634,611164.168781999964267
0,0,0.000000000000000,4074683.357600000221282,611171.972600999986753
0,0,0.000000000000000,4074673.512569999787956,610578.090821000048891
0,0,0.000000000000000,4074681.830159999895841,610603.279663000022992
0,0,0.000000000000000,4074671.388040000107139,610620.234224000014365
2,1,1.000000000000000,4074669.416259999852628,610637.896962000057101
0,0,0.000000000000000,4074675.831499999854714,610652.768654000014067
0,0,0.000000000000000,4074671.554669999983162,610644.381630999967456
0,0,0.000000000000000,4074671.860160000156611,610674.874846999999136
0,0,0.000000000000000,4074674.956689999904484,610709.700433999998495
0,0,0.000000000000000,4074670.138319999910891,610719.448265000013635
2,0,0.000000000000000,4074682.663310000207275,610761.883269999991171
0,0,0.000000000000000,4074677.289510000031441,610759.147768000024371
1,1,1.000000000000000,4074673.276510000228882,610773.172426000004634
0,0,0.000000000000000,4074676.359159999992698,610806.845490999985486
0,0,0.000000000000000,4074670.665980000048876,610819.009451000019908
0,0,0.000000000000000,4074678.469800000078976,610841.546104999957606
0,0,0.000000000000000,4074677.594990000128746,610842.670855000033043
0,0,0.000000000000000,4074682.010679999832064,610879.384910000022501
0,0,0.000000000000000,4074673.207080000080168,610896.464444000041112
0,0,0.000000000000000,4074672.012899999972433,610888.855025000055321
0,0,0.000000000000000,4074678.136539999861270,610929.318246999988332
1,0,0.000000000000000,4074672.901589999906719,610982.681376000051387
0,0,0.000000000000000,4074680.608210000209510,610991.110056999954395
0,0,0.000000000000000,4074676.942360000219196,611002.246467999997549
0,0,0.000000000000000,4074671.735189999919385,611017.590276999981143
0,0,0.000000000000000,4074678.067110000178218,611051.791002999991179
0,0,0.000000000000000,4074673.359829999972135,611074.091597000020556
0,0,0.000000000000000,4074677.178419999778271,611122.872412999975495
2,0,0.000000000000000,4074672.804390000179410,611123.483388000051491
0,0,0.000000000000000,4074682.107880000025034,611142.229217999964021
0,0,0.000000000000000,4074669.805060000158846,611164.863071999978274
0,0,0.000000000000000,4074667.541679999791086,610569.856541999964975
0,0,0.000000000000000,4074657.863270000088960,610582.548163000028580
2,1,1.000000000000000,4074661.181979999877512,610597.558713000034913
0,0,0.000000000000000,4074658.460359999909997,610606.029051000019535
2,1,1.000000000000000,4074666.875159999821335,610627.468726000050083
0,0,0.000000000000000,4074655.849830000195652,610629.968170000007376
0,0,0.000000000000000,4074662.140099999960512,610680.262538000009954
2,1,1.000000000000000,4074656.585779999848455,610686.761091999942437
0,0,0.000000000000000,4074663.848050000146031,610706.714986999984831
0,0,0.000000000000000,4074656.072000000160187,610718.267971999943256
2,0,0.000000000000000,4074655.266629999969155,610756.023462999961339
1,0,0.000000000000000,4074663.514789999928325,610762.966362999984995
2,1,1.000000000000000,4074664.361829999834299,610772.894710000022314
1,1,1.000000000000000,4074660.098890000022948,610780.962358999997377
0,0,0.000000000000000,4074663.306510000023991,610808.636759000015445
0,0,0.000000000000000,4074660.071119999978691,610825.771836000028998
0,0,0.000000000000000,4074655.669319999869913,610832.478677000035532
0,0,0.000000000000000,4074668.680310000199825,610875.316370000015013
0,0,0.000000000000000,4074661.654099999926984,610896.589415999944322
0,0,0.000000000000000,4074655.933149999938905,610910.378015000023879
0,0,0.000000000000000,4074661.848499999847263,610938.913334000040777
0,0,0.000000000000000,4074660.487689999863505,610951.882671999977902
0,0,0.000000000000000,4074657.210640000179410,610953.493423999985680
0,0,0.000000000000000,4074668.166540000122041,610998.483416000031866
0,0,0.000000000000000,4074662.153990000020713,611015.243576999986544
0,0,0.000000000000000,4074657.779959999956191,611033.072944000014104
0,0,0.000000000000000,4074666.250299999956042,611052.735237000044435
0,0,0.000000000000000,4074665.583779999986291,611066.523836000007577
0,0,0.000000000000000,4074666.305840000044554,611089.560379000031389
1,1,1.000000000000000,4074663.584220000077039,611087.158135000034235
2,0,0.000000000000000,4074657.099549999926239,611128.176788000040688
0,0,0.000000000000000,4074663.806400000117719,611171.833743000053801
0,0,0.000000000000000,4074646.532459999900311,610565.315885000047274
0,0,0.000000000000000,4074641.269739999901503,610570.620261000003666
2,1,1.000000000000000,4074644.171870000194758,610580.687465999973938
0,0,0.000000000000000,4074648.865269999951124,610589.491063000052236
0,0,0.000000000000000,4074651.128659999929368,610614.971506000030786
0,0,0.000000000000000,4074653.044900000095367,610651.949391999980435
2,0,0.000000000000000,4074646.463030000217259,610667.862517999950796
0,0,0.000000000000000,4074651.336949999909848,610693.509591000038199
0,0,0.000000000000000,4074651.878490000031888,610718.878948000026867
2,1,1.000000000000000,4074648.115439999848604,610727.432599999941885
2,0,0.000000000000000,4074642.255630000028759,610747.511467000003904
2,1,1.000000000000000,4074653.780850000213832,610771.714416999951936
0,0,0.000000000000000,4074651.822949999943376,610810.664085999946110
0,0,0.000000000000000,4074641.797400000039488,610821.897697999957018
0,0,0.000000000000000,4074649.365160000044852,610837.949682999984361
0,0,0.000000000000000,4074641.603000000119209,610853.432350000017323
0,1,1.000000000000000,4074644.727309999987483,610873.816703999997117
0,0,0.000000000000000,4074644.532899999991059,610870.831256999983452
0,0,0.000000000000000,4074652.753299999982119,610904.504321999964304
0,0,0.000000000000000,4074654.377940000034869,610924.402673000004143
0,0,0.000000000000000,4074648.615329999942333,610915.126959000015631
0,0,0.000000000000000,4074649.628990000113845,610954.007198999985121
0,0,0.000000000000000,4074645.143879999872297,610958.020194999990053
0,0,0.000000000000000,4074650.531570000108331,611013.535624000011012
0,0,0.000000000000000,4074645.213310000021011,611026.324445000034757
0,0,0.000000000000000,4074642.422259999904782,611048.708355000009760
0,0,0.000000000000000,4074652.628330000210553,611077.757449000026099
0,0,0.000000000000000,4074645.796509999781847,611084.936406999942847
2,0,0.000000000000000,4074649.962249999865890,611116.721003000042401
0,0,0.000000000000000,4074642.713870000094175,611137.438617000007071
2,1,1.000000000000000,4074650.003909999970347,611152.921284000040032
2,0,0.000000000000000,4074648.282070000190288,611158.683890999993309
0,0,0.000000000000000,4074642.561120000202209,611190.204657000023872
2,0,0.000000000000000,4074628.147659999784082,610555.137593999970704
0,0,0.000000000000000,4074632.591119999997318,610575.272004000027664
0,0,0.000000000000000,4074630.480479999911040,610605.543047999963164
2,0,0.000000000000000,4074633.729749999940395,610631.467837000032887
0,0,0.000000000000000,4074626.550789999775589,610635.050372999976389
0,0,0.000000000000000,4074627.800520000047982,610658.559032000019215
0,0,0.000000000000000,4074630.688759999815375,610698.869509999989532
0,0,0.000000000000000,4074636.118110000155866,610716.226759999990463
0,0,0.000000000000000,4074631.577450000215322,610737.652548999991268
0,0,0.000000000000000,4074635.715419999789447,610763.424593999981880
2,0,0.000000000000000,4074627.217310000211000,610768.229080999968573
2,1,1.000000000000000,4074635.104449999984354,610783.350716999964789
0,0,0.000000000000000,4074634.215760000050068,610797.653091000043787
0,0,0.000000000000000,4074630.494359999895096,610818.759506999980658
0,0,0.000000000000000,4074636.548570000100881,610861.416684999945574
0,0,0.000000000000000,4074635.243300000205636,610865.068650000030175
0,0,0.000000000000000,4074634.132439999841154,610867.387578999972902
2,1,1.000000000000000,4074627.383940000087023,610860.833481000037864
0,0,0.000000000000000,4074635.076679999940097,610890.132518999977037
0,0,0.000000000000000,4074627.883830000180751,610910.211386000039056
0,0,0.000000000000000,4074633.701979999896139,610931.914891000022180
0,0,0.000000000000000,4074640.450480000115931,610943.079074000008404
0,0,0.000000000000000,4074629.494580000173301,610946.272807999979705
0,0,0.000000000000000,4074626.523020000196993,610963.324570999946445
0,0,0.000000000000000,4074628.050460000056773,610992.568066000007093
0,0,0.000000000000000,4074635.632110000122339,611059.442078000050969
0,0,0.000000000000000,4074630.202759999781847,611079.201572000049055
0,0,0.000000000000000,4074627.189540000166744,611093.226230000029318
2,0,0.000000000000000,4074640.478250000160187,611116.207229000050575
0,0,0.000000000000000,4074638.062119999900460,611125.719002000056207
0,0,0.000000000000000,4074635.021129999775440,611131.106691999942996
0,0,0.000000000000000,4074639.450699999928474,611154.629237000015564
0,0,0.000000000000000,4074635.895940000191331,611186.108345999964513
0,0,0.000000000000000,4074625.967590000014752,610566.898867000010796
2,0,0.000000000000000,4074617.719430000055581,610583.797885000007227
0,0,0.000000000000000,4074623.148769999854267,610612.472061999957077
0,0,0.000000000000000,4074618.288740000221878,610621.706118999980390
0,0,0.000000000000000,4074620.815959999803454,610642.326531999977306
0,0,0.000000000000000,4074619.010799999814481,610629.718225999968126
0,0,0.000000000000000,4074625.939819999970496,610672.805862999986857
0,0,0.000000000000000,4074624.231869999784976,610678.138009999995120
0,0,0.000000000000000,4074618.760859999805689,610701.507811999996193
0,0,0.000000000000000,4074616.455819999799132,610716.532247000024654
0,0,0.000000000000000,4074614.400719999801368,610738.194095000042580
2,0,0.000000000000000,4074612.678880000021309,610741.554459000006318
0,0,0.000000000000000,4074618.566459999885410,610761.036236000014469
0,0,0.000000000000000,4074625.925929999910295,610807.525894999969751
0,0,0.000000000000000,4074617.400049999821931,610816.732180000049993
0,0,0.000000000000000,4074616.428050000220537,610813.330159000004642
0,0,0.000000000000000,4074625.439929999876767,610849.947014000033960
2,0,0.000000000000000,4074625.426039999816567,610882.648073000018485
2,0,0.000000000000000,4074613.081569999922067,610872.261493999976665
0,0,0.000000000000000,4074624.217980000190437,610911.711052000056952
0,0,0.000000000000000,4074623.509800000116229,610908.753376999986358
0,0,0.000000000000000,4074613.845290000084788,610924.527646000031382
0,0,0.000000000000000,4074621.496360000222921,610954.937548000016250
0,0,0.000000000000000,4074616.941819999832660,610960.589067999972031
0,0,0.000000000000000,4074613.081569999922067,610972.253140000044368
0,0,0.000000000000000,4074617.941600000020117,611007.939646000042558
1,1,1.000000000000000,4074617.955480000004172,611022.158704999950714
0,0,0.000000000000000,4074624.606780000030994,611095.392415000009350
0,0,0.000000000000000,4074625.981480000074953,611127.274210999952629
0,0,0.000000000000000,4074622.759970000013709,611168.598352000000887
2,0,0.000000000000000,4074604.319629999808967,610563.427417000057176
0,0,0.000000000000000,4074603.250419999938458,610575.230346999946050
2,1,1.000000000000000,4074605.791519999969751,610595.920188999967650
0,0,0.000000000000000,4074612.220650000032037,610601.266222000005655
0,0,0.000000000000000,4074612.151219999883324,610639.396627999958582
0,0,0.000000000000000,4074601.806299999821931,610651.699447000049986
2,0,0.000000000000000,4074599.306849999818951,610657.142681000055745
2,0,0.000000000000000,4074612.012360000051558,610681.998263000044972
0,0,0.000000000000000,4074608.290969999972731,610694.995372000033967
2,1,1.000000000000000,4074611.276409999933094,610712.408165000029840
0,0,0.000000000000000,4074608.860280000139028,610728.126889999955893
0,0,0.000000000000000,4074610.457150000147521,610792.987461999990046
0,0,0.000000000000000,4074603.069910000078380,610793.556779999984428
0,0,0.000000000000000,4074600.542690000031143,610819.342711000004783
1,1,1.000000000000000,4074609.873949999921024,610836.422245000023395
0,0,0.000000000000000,4074607.721650000195950,610829.576544999959879
0,0,0.000000000000000,4074609.013030000030994,610847.836372000048868
2,1,1.000000000000000,4074606.971820000093430,610872.705839999951422
0,0,0.000000000000000,4074599.612339999992400,610880.842918999958783
1,1,1.000000000000000,4074608.651999999769032,610912.252597999991849
0,0,0.000000000000000,4074610.748749999795109,610955.048634000006132
0,0,0.000000000000000,4074603.528140000067651,610942.440327999996953
1,1,1.000000000000000,4074605.972039999905974,610963.393999999971129
2,0,0.000000000000000,4074611.887389999814332,610980.903994000051171
0,0,0.000000000000000,4074600.445489999838173,610986.319455999997444
0,0,0.000000000000000,4074610.637670000083745,611023.325112999998964
0,0,0.000000000000000,4074606.360840000212193,611026.324445000034757
0,0,0.000000000000000,4074600.556580000091344,611049.374872999964282
0,0,0.000000000000000,4074598.848619999829680,611088.741115999990143
2,1,1.000000000000000,4074599.612339999992400,611147.353078000014648
0,1,1.000000000000000,4074584.837849999777973,610547.181030999985524
2,1,1.000000000000000,4074591.017030000220984,610584.047830000054091
1,1,1.000000000000000,4074595.335520000196993,610585.894640999962576
1,1,1.000000000000000,4074592.836070000194013,610609.167241999995895
2,1,1.000000000000000,4074594.016359999775887,610620.095365999964997
0,0,0.000000000000000,4074593.946940000168979,610631.703895000042394
0,0,0.000000000000000,4074596.029810000211000,610694.800969999982044
0,0,0.000000000000000,4074590.045030000153929,610713.380171000026166
0,0,0.000000000000000,4074589.295189999975264,610727.224312999984249
1,1,1.000000000000000,4074596.751869999803603,610798.264066000003368
1,1,1.000000000000000,4074586.101460000034422,610827.813048999989405
0,0,0.000000000000000,4074588.642560000065714,610851.280050999950618
0,0,0.000000000000000,4074597.168440000154078,610858.125750000006519
2,1,1.000000000000000,4074597.737759999930859,610881.592751999967732
0,0,0.000000000000000,4074589.503479999955744,610904.129405000014231
0,1,1.000000000000000,4074589.475709999911487,610901.018985999980941
0,0,0.000000000000000,4074590.892059999983758,610954.840347000048496
2,1,1.000000000000000,4074586.892949999775738,610948.258477999945171
0,0,0.000000000000000,4074584.421279999893159,610962.769138999981806
0,0,0.000000000000000,4074587.573350000195205,610976.516080999979749
0,0,0.000000000000000,4074595.043910000007600,610998.941648000036366
0,0,0.000000000000000,4074585.171109999995679,611017.326447000028566
0,0,0.000000000000000,4074593.585899999830872,611041.112822000053711
0,0,0.000000000000000,4074595.252199999988079,611074.410970999975689
0,0,0.000000000000000,4074589.572910000104457,611088.019055000040680
2,0,0.000000000000000,4074586.587460000067949,611109.194900000002235
0,0,0.000000000000000,4074597.987699999939650,611135.883406999986619
0,0,0.000000000000000,4074595.529920000117272,611150.338525000028312
0,0,0.000000000000000,4074587.628899999894202,611166.890399000025354
2,1,1.000000000000000,4074583.685329999774694,610544.376098999986425
2,0,0.000000000000000,4074576.631339999847114,610559.095046999980696
0,0,0.000000000000000,4074580.852630000095814,610840.171410999959335
