GrndTruth,Classified,RASTERVALU,Latitude,Longitude
0,0,0,4074736.472699999809265,610806.622224000049755
0,0,0,4074735.150299999862909,610813.793424000032246
0,0,0,4074729.352299999911338,610809.673824000055902
0,0,0,4074725.690400000195950,610840.138723999960348
0,0,0,4074719.790699999779463,610819.693123999983072
0,0,0,4074715.925400000065565,610836.782023999956436
0,0,0,4074709.618799999821931,610808.351423999993131
1,1,1,4074703.922499999869615,610830.933123999973759
0,1,1,4074700.565700000151992,610834.645923999953084
1,0,0,4074744.101600000169128,610881.436823999974877
1,1,1,4074739.829400000162423,610893.439724000054412
0,0,0,4074737.286400000099093,610867.857323999982327
1,0,0,4074707.330099999904633,610862.415323999943212
0,0,0,4074706.770599999930710,610884.081524000037462
0,0,0,4074698.785600000061095,610880.419623999972828
0,0,0,4074696.853000000119209,610873.248423999990337
0,2,2,4074692.987600000109524,610856.668123999959789
1,1,1,4074744.864500000141561,610933.720623999950476
0,0,0,4074736.777799999807030,610951.674124000011943
0,0,0,4074730.979799999855459,610955.285124000045471
0,0,0,4074708.347300000023097,610920.700523999985307
0,0,0,4074702.651000000070781,610921.921123999985866
1,1,1,4074702.549300000071526,610938.196223999955691
0,0,0,4074743.237000000197440,610974.815224000019953
0,0,0,4074737.591599999926984,610962.608923999941908
0,0,0,4074727.267099999822676,611010.417023999965750
0,0,0,4074722.435399999842048,610967.694923999952152
0,0,0,4074718.722599999979138,610988.242224000045098
0,1,1,4074715.823599999770522,610983.410523999948055
0,0,0,4074708.347300000023097,610974.154024000046775
0,0,0,4074698.836500000208616,611002.838924000039697
1,0,0,4074695.937500000000000,610981.732123999972828
0,0,0,4074742.881000000052154,611025.624123999965377
0,0,0,4074738.863100000191480,611055.783923999988474
0,2,2,4074735.252100000157952,611029.540323999943212
1,2,2,4074730.369500000029802,611016.520223999978043
1,1,1,4074722.181100000161678,611037.016624000039883
1,1,1,4074721.672499999869615,611033.914223999949172
0,0,0,4074711.246300000231713,611024.912023999961093
0,0,0,4074710.534200000111014,611041.390623999992386
0,2,2,4074703.057899999897927,611033.202224000007845
1,1,1,4074701.837199999950826,611046.069723999942653
0,2,2,4074696.344399999827147,611035.134823999949731
0,0,0,4074695.123699999880046,611011.688523999997415
0,0,0,4074739.270000000018626,611072.109824000042863
0,2,2,4074728.894600000232458,611091.385724000050686
0,0,0,4074728.538600000087172,611100.489523999975063
1,1,1,4074722.994899999815971,611106.338423999957740
0,0,0,4074721.825100000016391,611093.877823999966495
1,0,0,4074718.264899999834597,611096.013923999969848
1,0,0,4074701.684599999804050,611095.352723999996670
1,1,1,4074696.903799999970943,611081.112024000030942
0,2,2,4074744.101600000169128,611166.861523999948986
0,0,0,4074737.845900000073016,611127.445224000024609
0,1,1,4074732.149600000120699,611115.849224000005051
1,1,1,4074730.064400000032037,611159.842824000050314
0,0,0,4074720.757000000216067,611155.214624000014737
0,0,0,4074718.671800000127405,611137.820624000043608
0,1,1,4074705.295700000133365,611135.125023999949917
1,1,1,4074699.802800000179559,611165.640824000001885
0,0,0,4074696.242699999827892,611120.375724000041373
0,0,0,4074743.135300000198185,611176.931724000023678
1,1,1,4074726.199000000022352,611180.390124000026844
0,0,0,4074719.688999999780208,611171.744024000014178
1,0,0,4074708.805000000167638,611185.832123999949545
0,0,0,4074688.410300000105053,610580.144024000037462
1,0,0,4074678.543500000145286,610591.892524000024423
1,0,0,4074671.219699999783188,610578.160424000001512
0,0,0,4074668.219000000040978,610591.790824000025168
0,0,0,4074657.741899999789894,610577.702723999973387
1,1,1,4074657.182399999815971,610561.580224000033922
1,0,0,4074644.263999999966472,610582.839523999951780
1,1,1,4074692.123000000137836,610626.629723999998532
0,0,0,4074689.986899999901652,610614.626824000035413
0,0,0,4074681.900200000032783,610605.980724000022747
1,0,0,4074676.712499999906868,610634.462123999954201
1,1,1,4074673.762699999846518,610639.751523999962956
1,1,1,4074668.422400000039488,610608.523723999969661
0,0,0,4074664.607900000177324,610626.375423999968916
1,0,0,4074658.962499999906868,610622.255823999992572
1,1,1,4074656.724700000137091,610601.759323999984190
0,0,0,4074649.502599999774247,610623.374723999993876
0,0,0,4074690.749799999874085,610650.330323999980465
0,1,1,4074685.918099999893457,610668.283824000041932
1,1,1,4074682.561400000005960,610690.407823999994434
1,1,1,4074682.358000000007451,610680.897023999947123
0,0,0,4074674.932399999815971,610695.595524000003934
0,0,0,4074668.575000000186265,610677.692923999973573
0,0,0,4074654.588599999900907,610664.876224000006914
0,0,0,4074652.859300000127405,610647.889123999979347
0,0,0,4074650.011200000066310,610688.271723999991082
0,0,0,4074643.602899999823421,610668.131224000011571
1,1,1,4074641.822800000198185,610663.960724000004120
1,1,1,4074685.918099999893457,610724.280324000050314
1,1,1,4074679.967600000090897,610742.284724000026472
1,1,1,4074678.187500000000000,610748.896424000035040
0,0,0,4074676.000500000081956,610734.554023999953642
1,0,0,4074666.845799999777228,610721.279623999958858
0,0,0,4074661.607199999969453,610700.884924000012688
1,1,1,4074660.335700000170618,610713.701524000032805
0,0,0,4074654.588599999900907,610704.953724000020884
1,1,1,4074651.384399999864399,610713.599824000033550
1,1,1,4074692.224700000137091,610764.205224000033922
1,0,0,4074692.072199999820441,610760.848524000030011
1,1,1,4074681.645899999886751,610775.140023999963887
1,2,2,4074680.882999999914318,610792.381523999967612
1,1,1,4074673.457500000018626,610770.461023999960162
1,1,1,4074666.591500000096858,610751.337723999982700
1,1,1,4074656.724700000137091,610765.832723999978043
1,1,1,4074651.994700000155717,610796.348524000030011
0,0,0,4074690.037800000049174,610842.478324000025168
1,1,1,4074689.986899999901652,610836.629424000042491
0,0,0,4074688.664599999785423,610815.420923999976367
0,0,0,4074683.425999999977648,610814.912324000033550
0,0,0,4074663.489000000059605,610809.622924000024796
0,0,0,4074662.929599999915808,610841.461124000023119
0,0,0,4074662.776999999769032,610815.624424000037834
1,0,0,4074658.453900000080466,610807.537724000052549
0,0,0,4074657.284099999815226,610844.970424000057392
0,0,0,4074654.029099999926984,610827.271224000025541
0,2,2,4074648.892299999948591,610817.048424000036903
0,0,0,4074691.156700000166893,610892.524224000051618
0,1,1,4074689.834300000220537,610904.222024000016972
0,0,0,4074685.562100000213832,610863.737623999943025
1,1,1,4074681.289900000207126,610891.608823999995366
0,0,0,4074679.611500000115484,610901.017823999980465
0,0,0,4074672.338599999900907,610876.147423999966122
0,0,0,4074664.251900000032037,610878.639523999998346
0,0,0,4074659.623699999880046,610900.712624000036158
1,1,1,4074658.250500000081956,610863.178224000032060
0,0,0,4074654.944600000046194,610856.159524000016972
0,0,0,4074648.383700000122190,610867.704723999951966
0,0,0,4074646.247599999886006,610873.401024000020698
0,0,0,4074691.410999999847263,610944.452023999998346
0,0,0,4074682.459700000006706,610913.529324000002816
1,0,0,4074673.050600000191480,610932.754323999979533
1,1,1,4074672.592900000046939,610928.176924000028521
0,0,0,4074665.472500000149012,610932.347424000035971
1,1,1,4074659.776300000026822,610913.427624000003561
0,0,0,4074654.181700000073761,610925.633923999965191
0,0,0,4074648.078499999828637,610914.139623999944888
0,0,0,4074642.127900000195950,610952.386123999953270
1,0,0,4074641.365000000223517,610948.215623999945819
0,0,0,4074688.206799999810755,610997.854723999975249
1,1,1,4074681.544199999887496,611009.755823999992572
0,0,0,4074674.678100000135601,611001.414823999977671
0,0,0,4074671.168800000101328,611006.043123999959789
0,0,0,4074656.572099999990314,610961.795124000054784
1,2,2,4074654.893699999898672,611002.076023999950849
0,0,0,4074690.495500000193715,611030.506624000030570
1,2,2,4074689.783499999903142,611062.243023999966681
0,0,0,4074683.985499999951571,611058.123423999990337
1,1,1,4074676.407399999909103,611053.393523999955505
0,0,0,4074670.100800000131130,611037.627024000044912
0,0,0,4074664.353600000031292,611060.361223999992944
0,0,0,4074656.063500000163913,611056.750223999959417
0,0,0,4074653.978199999779463,611060.056123999995179
0,0,0,4074649.502599999774247,611043.831823999993503
0,0,0,4074644.772599999792874,611018.249424000037834
0,0,0,4074692.529899999964982,611076.432923999964260
1,0,0,4074684.443200000096112,611104.202323999954388
0,1,1,4074677.322900000028312,611094.030423999996856
1,1,1,4074676.610799999907613,611089.605623999959789
0,2,2,4074669.337900000158697,611092.962323999963701
0,2,2,4074667.659500000067055,611097.844824000028893
0,0,0,4074660.895200000144541,611077.297524000052363
0,0,0,4074655.097200000192970,611089.147823999985121
0,0,0,4074650.774100000038743,611096.420824000029825
0,0,0,4074643.450300000142306,611074.144224000046961
1,1,1,4074641.721100000198931,611102.574824000010267
0,0,0,4074681.188200000207871,611143.974624000024050
0,0,0,4074680.730500000063330,611134.260423999978229
0,2,2,4074674.322099999990314,611132.582024000003003
0,0,0,4074669.490499999839813,611149.162324000033550
0,0,0,4074649.655199999921024,611158.113623999990523
0,0,0,4074648.739699999801815,611143.313424000050873
0,0,0,4074643.501199999824166,611157.452424000017345
1,1,1,4074642.433100000023842,611122.969523999956436
0,0,0,4074678.085700000170618,611184.102924000006169
0,0,0,4074657.334999999962747,611173.320624000043608
1,1,1,4074652.808499999810010,611185.018424000008963
1,1,1,4074644.111500000115484,611176.016224000020884
0,0,0,4074636.431700000073761,610573.277924000052735
1,1,1,4074624.479600000195205,610580.754323999979533
0,0,0,4074621.936600000131875,610581.008624000009149
1,0,0,4074614.612799999769777,610577.753524000057951
1,1,1,4074608.102799999993294,610592.045124000054784
1,1,1,4074604.644299999810755,610584.263624000013806
1,0,0,4074597.879999999888241,610567.276424000039697
0,0,0,4074591.115699999965727,610568.700523999985307
0,0,0,4074636.075600000098348,610614.881123999948613
1,1,1,4074630.786199999973178,610614.423424000036903
0,1,1,4074630.328499999828637,610601.861023999983445
1,1,1,4074625.140800000168383,610629.274423999944702
1,0,0,4074621.834900000132620,610603.793723999988288
1,1,1,4074615.884300000034273,610620.628324000048451
0,0,0,4074615.172300000209361,610617.373324000043795
0,1,1,4074607.441600000020117,610645.753023999975994
1,1,1,4074606.577000000048429,610642.243623999995179
1,1,1,4074599.965199999976903,610640.972224000026472
1,1,1,4074592.895700000226498,610598.809524000040255
1,0,0,4074640.144400000106543,610683.490924000041559
0,1,1,4074633.583500000182539,610652.924223999958485
0,0,0,4074625.802000000141561,610647.380524000036530
1,0,0,4074620.309100000187755,610669.911323999986053
0,0,0,4074615.324899999890476,610648.906323999981396
1,1,1,4074613.849899999797344,610693.306823999970220
1,0,0,4074613.697399999946356,610681.558224000036716
0,1,1,4074605.254699999932200,610685.728724000044167
0,0,0,4074600.524699999950826,610684.202923999982886
1,1,1,4074599.253200000151992,610685.728724000044167
1,1,1,4074592.743199999909848,610652.720724000013433
0,0,0,4074635.312700000125915,610724.585523999994621
1,0,0,4074630.887899999972433,610720.516723999986425
0,0,0,4074625.700300000142306,610700.681423999951221
0,0,0,4074619.749700000043958,610702.207224000012502
1,1,1,4074613.595600000116974,610711.412823999999091
1,1,1,4074610.849200000055134,610729.671524000004865
0,1,1,4074602.253899999894202,610713.345524000003934
1,1,1,4074592.844899999909103,610724.483823999995366
1,1,1,4074635.923099999781698,610791.567723999964073
0,0,0,4074633.583500000182539,610760.899323999998160
0,0,0,4074633.176599999889731,610752.253223999985494
0,0,0,4074632.566300000064075,610800.976824000012130
1,1,1,4074628.497500000055879,610797.670923999976367
1,0,0,4074621.834900000132620,610760.085624000057578
0,0,0,4074616.342100000008941,610780.022623999975622
1,1,1,4074612.731000000145286,610778.140824000001885
0,1,1,4074640.144400000106543,610838.002623999956995
0,0,0,4074632.718900000210851,610848.327224000007845
1,1,1,4074628.955300000030547,610803.265524000045843
0,0,0,4074627.327800000086427,610840.138723999960348
0,0,0,4074621.682299999985844,610819.642324000014924
1,1,1,4074619.088500000070781,610816.692424000008032
1,1,1,4074612.934499999973923,610839.579324000049382
0,0,0,4074609.475999999791384,610806.062723999959417
1,1,1,4074605.000399999786168,610808.148023999994621
0,0,0,4074596.608500000089407,610828.034123999997973
1,1,1,4074591.980299999937415,610813.590024000033736
0,1,1,4074639.076400000136346,610894.151723999995738
0,1,1,4074634.295500000007451,610894.507823999971151
1,1,1,4074630.582799999974668,610890.795023999991827
0,0,0,4074628.039799999911338,610869.484824000042863
0,0,0,4074624.174500000197440,610871.264924000017345
0,0,0,4074616.901500000152737,610878.487024000030942
1,1,1,4074616.036900000181049,610867.908123999950476
1,1,1,4074610.391499999910593,610902.136723999981768
0,1,1,4074604.847800000105053,610900.814423999981955
1,1,1,4074602.304800000041723,610879.453324000001885
1,1,1,4074598.032600000035018,610870.959723999956623
0,0,0,4074591.675100000109524,610906.459824000019580
1,0,0,4074640.296999999787658,610933.771424000035040
0,0,0,4074636.126499999780208,610941.349523999961093
0,0,0,4074630.938800000119954,610912.003524000057951
0,0,0,4074625.547699999995530,610949.792324000038207
0,0,0,4074621.936600000131875,610913.071524000028148
0,0,0,4074616.240400000009686,610950.962024000007659
1,0,0,4074607.543300000019372,610947.300123999943025
0,0,0,4074603.627100000157952,610945.316623999970034
1,1,1,4074600.677300000097603,610919.276424000039697
1,1,1,4074600.473799999803305,610925.532223999965936
1,1,1,4074595.642200000118464,610929.651823999942280
1,1,1,4074591.013900000136346,610945.011424000025727
0,0,0,4074588.827000000048429,610936.416224000044167
0,0,0,4074630.837100000120699,610994.752224000054412
0,2,2,4074623.513300000224262,610966.576023999950849
0,0,0,4074614.765399999916553,610973.950624000048265
0,0,0,4074613.900799999944866,611002.838924000039697
0,0,0,4074608.255400000140071,610961.744323999970220
0,2,2,4074602.660800000187010,610989.259424000047147
0,0,0,4074594.675799999851733,611009.196423999965191
1,1,1,4074594.472399999853224,610968.305224000010639
0,2,2,4074632.871499999891967,611062.955123999970965
1,1,1,4074619.088500000070781,611028.726524000056088
0,0,0,4074617.664400000125170,611013.926324000000022
0,0,0,4074607.848499999847263,611034.524524000007659
0,0,0,4074601.948799999896437,611018.046024000039324
0,0,0,4074596.557599999941885,611049.426423999946564
0,0,0,4074640.296999999787658,611108.678024000022560
0,0,0,4074634.498999999836087,611077.246723999967799
0,0,0,4074625.344200000166893,611087.469523999956436
0,0,0,4074623.208099999930710,611112.390724000055343
0,0,0,4074621.580599999986589,611114.170824000029825
0,0,0,4074598.744599999859929,611064.633523999946192
1,0,0,4074594.574099999852479,611095.912223999970593
1,1,1,4074591.878599999938160,611083.044724000035785
0,0,0,4074637.347099999897182,611122.104923999984749
0,1,1,4074636.177399999927729,611133.446623999974690
0,0,0,4074630.125099999830127,611124.037623999989592
0,0,0,4074622.496100000105798,611133.650124000036158
0,0,0,4074596.201599999796599,611118.290424000006169
0,0,0,4074592.132900000084192,611121.392924000043422
1,1,1,4074635.923099999781698,611181.153023999999277
0,0,0,4074635.465299999807030,611181.610823999973945
0,0,0,4074628.345000000204891,611180.034123999997973
1,1,1,4074595.845600000116974,611173.473223999957554
1,1,1,4074580.587700000032783,610550.441924000042491
1,1,1,4074584.961600000038743,610595.859624000033364
1,1,1,4074585.775400000158697,610817.607924000010826
0,0,0,4074580.689400000032037,610848.734024000004865
1,1,1,4074575.705200000200421,610850.971923999954015
1,0,0,4074570.720900000073016,610827.474723999970593
0,1,1,4074568.839099999982864,610840.799924000049941
1,1,1,4074553.937200000043958,610849.293523999978788
1,1,1,4074587.097699999809265,610892.778523999964818
1,1,1,4074582.418699999805540,610893.338024000055157
1,1,1,4074579.163600000087172,610895.626723999972455
1,1,1,4074574.535399999935180,610863.127324000000954
0,0,0,4074567.821899999864399,610861.296423999941908
1,1,1,4074567.516799999866635,610886.370223999954760
0,0,0,4074557.446500000078231,610868.009924000012688
1,1,1,4074556.073299999814481,610888.455523999989964
0,0,0,4074548.088399999774992,610902.085924000013620
1,1,1,4074547.020299999974668,610875.994824000052176
0,0,0,4074540.256000000052154,610863.127324000000954
1,0,0,4074581.859199999831617,610946.639024000032805
1,2,2,4074581.147200000006706,610921.921123999985866
1,1,1,4074579.468799999915063,610959.201324000023305
0,0,0,4074576.010300000198185,610936.314423999981955
0,0,0,4074570.466599999926984,610950.962024000007659
1,0,0,4074562.379900000058115,610917.191223999951035
1,0,0,4074559.277499999850988,610922.582323999959044
0,1,1,4074556.531099999789149,610937.433323999983259
1,0,0,4074551.851999999955297,610910.172524000052363
1,1,1,4074546.715100000146776,610917.852424000040628
0,0,0,4074544.731600000057369,610945.011424000025727
1,1,1,4074541.324000000022352,610936.619624000042677
0,0,0,4074579.926500000059605,610965.609624000033364
0,0,0,4074577.180099999997765,610959.862523999996483
1,1,1,4074574.281099999789149,610980.969224000000395
1,1,1,4074573.823400000110269,610991.649823999963701
0,0,0,4074557.955099999904633,610996.583223999943584
0,0,0,4074557.853399999905378,610962.151224000030197
0,0,0,4074556.378500000108033,610966.525124000036158
1,1,1,4074553.988100000191480,610993.684223999967799
0,0,0,4074543.460099999792874,610968.356023999978788
1,1,1,4074580.333399999886751,611015.808123999973759
0,0,0,4074577.332700000144541,611031.269524000003003
1,2,2,4074572.907899999991059,611018.198524000006728
0,0,0,4074586.843400000128895,611094.539024000056088
0,0,0,4074586.640000000130385,611159.334223999991082
0,0,0,4074533.745899999979883,610902.289324000012130
0,0,0,4074530.439999999944121,610889.218423999962397
1,1,1,4074529.371999999973923,610907.070123999961652
1,0,0,4074507.858299999963492,610906.917524000047706
1,1,1,4074535.983700000215322,610954.115324000013061
1,1,1,4074532.576100000180304,610942.977123999968171
0,0,0,4074524.743799999821931,610945.316623999970034
1,1,1,4074520.573299999814481,610939.264323999988846
0,0,0,4074516.758799999952316,610924.769323999993503
1,1,1,4074514.470100000035018,610955.997123999986798
1,1,1,4074509.994400000199676,610916.886024000006728
0,0,0,4074502.314600000157952,610946.232123999972828
1,1,1,4074497.076100000180304,610932.805123999947682
1,1,1,4074535.017399999778718,610971.305923999985680
0,0,0,4074516.097599999979138,610965.050224000005983
1,1,1,4074514.470100000035018,610968.050923999981023
1,1,1,4074510.350500000175089,610976.493623999995179
1,1,1,4074494.533100000116974,611000.601124000037089
